Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
0af940aab0ae68e3767170c07c94bb08325daf6ef5536ccacfdb83a409d560a3,2022-09,Gwent Police,Gwent Police,,,No location,,,Local resolution
d74662a7fa5414d4ccfcdab825c10c3da79b2928eb3cd38b90208e54d853f4ed,2022-09,Gwent Police,Gwent Police,-2.981547,51.600817,On or near Oak Street,W01001680,Newport 007E,Investigation complete; no suspect identified
4200a5eef19cd4f56ea48c80ee703b777c8de6c0a4446f166f690c4f31bbdc1c,2022-09,Gwent Police,Gwent Police,-2.951799,51.580561,On or near Moorland Gardens,W01001645,Newport 015D,Suspect charged
e65765288ecc232f1ab534719a6b96965955d8d1bee2f8e4684be38a43db841a,2022-09,Gwent Police,Gwent Police,-3.058252,51.727075,On or near Ffordd Y Ffrwd,W01001486,Torfaen 002E,Unable to prosecute suspect
f836298c0838dcf4f7da6b8a7280e53d18c3cf24edb419a1e8fea9f9880d356b,2022-09,Gwent Police,Gwent Police,-3.189738,51.591455,On or near The Bryn,W01001341,Caerphilly 020B,Unable to prosecute suspect
e535bd7bb77474cdde1a617ef9346630aa7518b63914ef57a4d494bcff8c5d5a,2022-09,Gwent Police,Gwent Police,-3.185248,51.742092,On or near Oak Street,W01001451,Blaenau Gwent 007B,Unable to prosecute suspect
6ca5c19d474faabb380273c5bb6666be50cdecd54b545b59b6eb80f330553e4e,2022-09,Gwent Police,Gwent Police,-3.008405,51.570278,On or near Bideford Close,W01001633,Newport 019A,Unable to prosecute suspect
b46b4b590292244fc52c61fe8a3421c3edd47723f22cafc2994e0d0174233520,2022-09,Gwent Police,Gwent Police,-3.101947,51.521942,On or near James Court,W01001879,Cardiff 013A,Unable to prosecute suspect
e71c3725fbeddaaa5f62a7e9c8b82f19bf5f40822836cbfee24eaa8f9007d9ea,2022-09,Gwent Police,Gwent Police,-3.248818,51.766286,On or near Park Hill,W01001478,Blaenau Gwent 006C,Unable to prosecute suspect
d34db4b87d31d79b757961f705009445fce194cca181258c8a1eadc3526355fd,2022-09,Gwent Police,Gwent Police,-3.228249,51.676884,On or near Woodland Place,W01001362,Caerphilly 003C,Unable to prosecute suspect
3e0deae523701be63aaf3d2c88c6b5faa50a01418aa3fca24dd3b4ae75398a72,2022-09,Gwent Police,Gwent Police,-2.760408,51.594743,On or near Sycamore Avenue,W01001908,Monmouthshire 010G,Unable to prosecute suspect
6434cb596c71888bed76239a58737075228117c60a77eaef8b4d166307c2ded2,2022-09,Gwent Police,Gwent Police,-3.009306,51.827427,On or near Hen Heol Gerrig,W01001580,Monmouthshire 002E,Unable to prosecute suspect
7b833374f23acfc29925c45826f5be35b9154ca4cff8e99b763ec7a82d08e5aa,2022-09,Gwent Police,Gwent Police,-3.030552,51.676699,On or near Wellfield Lane,W01001516,Torfaen 006C,Local resolution
6415d3754452ec96df12fa46186961b88dd2ed135ac16ca15090d62db175f514,2022-09,Gwent Police,Gwent Police,-2.969959,51.582148,On or near Jenkins Street,W01001643,Newport 013B,Unable to prosecute suspect
10200c920b3af4fec97a9c82b9800d460591e3c74bc77bab446e2291392dc2ae,2022-09,Gwent Police,Gwent Police,-3.291744,51.765840,On or near Coronation Terrace,W01001429,Caerphilly 001F,Unable to prosecute suspect
f49ed39f2788991fef90e175182af0fc008b0376179cc8be6c0eb35bdea0bc3d,2022-09,Gwent Police,Gwent Police,-2.946910,51.580762,On or near Broadmead Park,W01001646,Newport 015E,Suspect charged
ddfa8ff00bd2458732b4d8c1e3a480a8c873013164645a81903ec706c5e1e20c,2022-09,Gwent Police,Gwent Police,-3.234571,51.636517,On or near ,W01001434,Caerphilly 013F,Unable to prosecute suspect
69b824b87432cd1deac23dc901cf580f31c138d9a066e44573f0cc376bedcafb,2022-09,Gwent Police,Gwent Police,-2.939722,51.596088,On or near ,W01001663,Newport 008C,Suspect charged
bbb58f15ca229b5285cef1f82b6d625498c7394b7748068414bfb0bf6ddb920a,2022-09,Gwent Police,Gwent Police,-3.214461,51.556583,On or near Cefn Carnau Lane,W01001426,Caerphilly 024E,Unable to prosecute suspect
f11d1fb9ce88bda2e430002ff4872d147815c8f07bb8d245049b52be063dc64b,2022-09,Gwent Police,Gwent Police,-3.214461,51.556583,On or near Cefn Carnau Lane,W01001426,Caerphilly 024E,Unable to prosecute suspect
913f3f7c4220189574dbb715ceaa971a91f245fef3ff40997278feb77b19c9b6,2022-09,Gwent Police,Gwent Police,-0.798858,52.025514,On or near Fury Court,E01016780,Milton Keynes 019B,Unable to prosecute suspect
41ec56e30c7e26f072134e7521b9c5f4d45a62df6c7aeeeb46ebfce71f984c85,2022-09,Gwent Police,Gwent Police,-2.991446,51.580655,On or near Mountjoy Street,W01001662,Newport 018D,Unable to prosecute suspect
283dfff8810d9a93eb35b47c92d4254df14ea2ccfa699c399272fd7017750d10,2022-09,Gwent Police,Gwent Police,-3.234836,51.763161,On or near Stryd Walter,W01001463,Blaenau Gwent 006B,Unable to prosecute suspect
0bf0062e01b2e60ea0db01eebc02a2eb1a4d2ecaa3a48d0c85dae4173d1a698b,2022-09,Gwent Police,Gwent Police,-3.256658,51.663941,On or near Aneurin Bevan Avenue,W01001414,Caerphilly 008A,Unable to prosecute suspect
94cac266a706065a2d972574560e0cd00661212314dcdc1ee4cb64f8badf89c2,2022-09,Gwent Police,Gwent Police,-3.028805,51.824945,On or near ,W01001557,Monmouthshire 001C,Unable to prosecute suspect
055b1151af41efafa7c8de282702d8b1e2137ae7cf26a74b0e10fc38cf71a04f,2022-09,Gwent Police,Gwent Police,-2.946910,51.580762,On or near Broadmead Park,W01001646,Newport 015E,Unable to prosecute suspect
4a10bc61d2d663c51adb664335403f1165a1d921b3f65f1da2f5014670e5df71,2022-09,Gwent Police,Gwent Police,-3.147160,51.696505,On or near Osborne Road,W01001358,Caerphilly 006C,Unable to prosecute suspect
a9e72ac9f040c34485944dd6616d54fc26f638749ce0d833fee9ac52c61b9b0a,2022-09,Gwent Police,Gwent Police,-3.009226,51.572177,On or near ,W01001629,Newport 017A,Suspect charged
1e66bf07fd077d73cd5a8ec552ba7e5bba2fc8ad3cf3038ef97e077adb6ec7e9,2022-09,Gwent Police,Gwent Police,-3.241077,51.591642,On or near Pen-Y-Bryn,W01001400,Caerphilly 019F,Unable to prosecute suspect
18ba017da10a3a3748168e2c1f5df24e221300498c73b62af6d614c75031d375,2022-09,Gwent Police,Gwent Police,-2.773519,51.611930,On or near Heol Caerwent,W01001542,Monmouthshire 009A,Unable to prosecute suspect
249e890107fcc9bbb20a3d877e4dfdf9fd08781abe3115ad9b8ad4f366f361d6,2022-09,Gwent Police,Gwent Police,-3.194846,51.669963,On or near ,W01001350,Caerphilly 009C,Unable to prosecute suspect
cd867383f4e33f7b89d207708fa81101ddd3443d7b21c39a1ff5b92eb53e2ab3,2022-09,Gwent Police,Gwent Police,-3.236213,51.717029,On or near Cross Street,W01001385,Caerphilly 002D,Unable to prosecute suspect
289222eed1d053b741f3b5f29d8e1c03dd32cf6d3a413c364a6cbad9ddbae8fb,2022-09,Gwent Police,Gwent Police,-3.059111,51.841779,On or near ,W01001564,Monmouthshire 003D,Unable to prosecute suspect
02c13bdbfdc28c4075328d0ebc76cc0d9dfb7db74c9e7858aafa81b711bd4506,2022-09,Gwent Police,Gwent Police,-2.697465,51.621137,On or near St Tewdrics Place,W01001590,Monmouthshire 009D,Unable to prosecute suspect
a26f21d860a6f67806a34d9cba39b681ebdfe67a2dc49a50a67f6281cfe02945,2022-09,Gwent Police,Gwent Police,-3.290359,51.771628,On or near Is-Fryn,W01001428,Caerphilly 001E,Unable to prosecute suspect
156c978ef10964f480b6aa0690281f0953c75d8dc45e1b9dcba8cab2aa3da6aa,2022-09,Gwent Police,Gwent Police,-3.229637,51.691283,On or near High Street,W01001336,Caerphilly 004A,Unable to prosecute suspect
60b32bd5638cece7d4e32674b1084239909eff092cea6a9aedecc69f1df589ea,2022-09,Gwent Police,Gwent Police,-2.991486,51.585142,On or near ,W01001687,Newport 014D,Local resolution
b3e57fa2b60926c112cd53ef9429083a439dfc84ffbdde4e0e65a5a0a0ed901f,2022-09,Gwent Police,Gwent Police,-3.282745,51.743352,On or near Fochriw Road,W01001406,Caerphilly 001D,Unable to prosecute suspect
155a3746881d3b02dc7307fb0dec1303f1c7a52cb3db082956cc19fbe21f66af,2022-09,Gwent Police,Gwent Police,-2.999043,51.600004,On or near Spring Street,W01001683,Newport 006D,Unable to prosecute suspect
2ff7ae87dbcaf608497d30ae5fdd116efc29d5636e3688cc763028921dc0c455,2022-09,Gwent Police,Gwent Police,-3.199491,51.664620,On or near Albany Road,W01001350,Caerphilly 009C,Unable to prosecute suspect
86e9504378de5f6aedee8c100e67094b0d6dfd7f33bec31f3b0e6ec2221b74c2,2022-09,Gwent Police,Gwent Police,-3.029473,51.606745,On or near Crouch Close,W01001620,Newport 003D,Unable to prosecute suspect
3059c06f8857a4b10bc98a88fe65e3f3c03c8f4e1f329524227ebc3749fc640b,2022-09,Gwent Police,Gwent Police,-3.194846,51.669963,On or near ,W01001350,Caerphilly 009C,Unable to prosecute suspect
de443784893023ca00c948fde77c7c3343ac70fb21638759f98d0f515233f915,2022-09,Gwent Police,Gwent Police,-3.203397,51.780283,On or near Clos Pen Y Cae,W01001456,Blaenau Gwent 004C,Unable to prosecute suspect
13cb1b631e28967c2ba5acb62327ecb08f52b5c28f677143c8ad99623e134338,2022-09,Gwent Police,Gwent Police,-2.960862,51.578527,On or near Alcock Close,W01001647,Newport 015F,Unable to prosecute suspect
7c4e642fd217866c5bc49ece11751bd01522b9b3a8f58e6e9df54c1f2d1114aa,2022-09,Gwent Police,Gwent Police,-3.050066,51.708752,On or near ,W01001540,Torfaen 004E,Unable to prosecute suspect
cbfe9fa6ac1f0febd4d68b13e27575a10b4c7135f095f85a3dca14d77b42010b,2022-09,Gwent Police,Gwent Police,-3.238209,51.592886,On or near Bryn Owain,W01001400,Caerphilly 019F,Unable to prosecute suspect
b10266bf9437b661378f1da55d61fd392d086a3697d4ac07bbcb6a55ac828eb3,2022-09,Gwent Police,Gwent Police,-3.234571,51.636517,On or near ,W01001434,Caerphilly 013F,Unable to prosecute suspect
a08220e08838671394c13e873e4ddb050bb56c27abadddbec1c13b12d7ca9d66,2022-09,Gwent Police,Gwent Police,-3.134434,51.730311,On or near High Street,W01001436,Blaenau Gwent 008B,Unable to prosecute suspect
f152693e704599688772ada075509c77a9aa39823c2b409ba28ca0c5bcc92771,2022-09,Gwent Police,Gwent Police,-2.996375,51.586278,On or near ,W01001687,Newport 014D,Suspect charged
af4c1b8cb748331602906f5c2362c51222f706d6684f7b619b9696ed9da36b27,2022-09,Gwent Police,Gwent Police,-2.996225,51.589346,On or near ,W01001685,Newport 014B,Unable to prosecute suspect
f3211804ed7f7baab378c9d2e5f45a8cb3b4136f347f319868375c17b4e03c04,2022-09,Gwent Police,Gwent Police,-3.025536,51.816227,On or near Langpen Drive,W01001564,Monmouthshire 003D,Unable to prosecute suspect
49d506d50d9294a227bf54021eba63259190f8f470c2d5a990940f2a4e671ea4,2022-09,Gwent Police,Gwent Police,-3.164502,51.596551,On or near ,W01001346,Caerphilly 020D,Unable to prosecute suspect
52612dea9637c83de6e56d84787330cf7dc5a2b124b0a0e1009654880f3f490b,2022-09,Gwent Police,Gwent Police,-3.165960,51.593060,On or near Dickens Court,W01001345,Caerphilly 021C,Unable to prosecute suspect
f6a43c751389ec745cfde80abfc10615df5c10cafc363923f674c5dc307a09bd,2022-09,Gwent Police,Gwent Police,-2.898576,51.702770,On or near St Mary's Way,W01001596,Monmouthshire 006E,Unable to prosecute suspect
6bbb221ea30d52a48e7e447b00420a7781ad3c821dacb73009378257041d4dfa,2022-09,Gwent Police,Gwent Police,-3.180187,51.618949,On or near Western Terrace,W01001430,Caerphilly 015B,Unable to prosecute suspect
2d964d970c909f42de4eae93beee7e8b114cec2e91930e7161e2f547fd1aa299,2022-09,Gwent Police,Gwent Police,-3.041512,51.650707,On or near Pandy,W01001503,Torfaen 009B,Unable to prosecute suspect
46dc03db97b2e26e3d5e57fc5863a90d614b311fb78a9dbdfa68ccc8b5623b48,2022-09,Gwent Police,Gwent Police,-3.234745,51.651964,On or near ,W01001364,Caerphilly 012B,Unable to prosecute suspect
e9e632ca9dc1070a6de7e89eb999b6156441b6be8192b993a353331db28becdc,2022-09,Gwent Police,Gwent Police,-3.049782,51.660209,On or near Taff Court,W01001536,Torfaen 009C,Unable to prosecute suspect
047e601491dd1b6e4ea8de081ac6186a46ddd99155dcd079ce4c55c82f3ef46a,2022-09,Gwent Police,Gwent Police,-3.060979,51.730395,On or near Greenwood Road,W01001484,Torfaen 002C,Unable to prosecute suspect
bd0327dbbba77dff75c97d93479a4948da085bdf1b43f4d48b25fb9032c6402d,2022-09,Gwent Police,Gwent Police,-3.096563,51.771357,On or near Forge Side,W01001489,Torfaen 001C,Unable to prosecute suspect
f628e8fd85cfcecebf5087d3df9b02559598e1c2761555eb89a1750425665aef,2022-09,Gwent Police,Gwent Police,-3.126906,51.630208,On or near North Road,W01001354,Caerphilly 014D,Unable to prosecute suspect
f88c020775991071ef9f9352695b99cce4f60806b02c37d1723720034d06a9ab,2022-09,Gwent Police,Gwent Police,-3.029044,51.661831,On or near ,W01001522,Torfaen 007D,Unable to prosecute suspect
fbd406ef77ea83a051b98b3b31daf80bff375638c1c1f7e53e755e636b261487,2022-09,Gwent Police,Gwent Police,-3.073645,51.533840,On or near Mallards Reach,W01001657,Newport 020C,Unable to prosecute suspect
2c52b022e5fd19cd2bb2e36c78a7f188dee70e2acba4e6b2773986ccac080d1f,2022-09,Gwent Police,Gwent Police,-3.223879,51.656401,On or near Glendale Gardens,W01001389,Caerphilly 007E,Unable to prosecute suspect
09cb4933417320b7058f8c23ade19a9c99763f6c3650e5bab26b2508f70331d3,2022-09,Gwent Police,Gwent Police,-3.359962,51.763173,On or near Regent Street,W01001298,Merthyr Tydfil 002D,Unable to prosecute suspect
fc9ada74d64da491eeb99accb15a86e89ce1b2dae550ba119b597b17bc729070,2022-09,Gwent Police,Gwent Police,-3.127893,51.621063,On or near Woodward Road,W01001355,Caerphilly 015A,Unable to prosecute suspect
755a82077c3d6a70b3ba4263e0d3a1ffe5f0de18f5e585895ad0d1f79cc72c5a,2022-09,Gwent Police,Gwent Police,-3.054213,51.820397,On or near ,W01001569,Monmouthshire 003E,Unable to prosecute suspect
25d0f3b04e45e8525803cd2edd06edadaa2cf501650b194adfe3e2b9fd7ed8e2,2022-09,Gwent Police,Gwent Police,-3.244505,51.667910,On or near Wallis Drive,W01001417,Caerphilly 008D,Unable to prosecute suspect
f4331727354431894dd155cf0a771e9446434385e7d44509a19552636e2462be,2022-09,Gwent Police,Gwent Police,-3.200407,51.754463,On or near Queen Street,W01001452,Blaenau Gwent 007C,Unable to prosecute suspect
80fe34cff8c1f8d27778061325f4545be5bc6ee3655ff8f28b3e09008f636ae8,2022-09,Gwent Police,Gwent Police,-2.698846,51.809416,On or near Blake Street,W01001599,Monmouthshire 004F,Unable to prosecute suspect
de806f922d512f4efa09e976e9f918227ae9cd446481c9d271e2f77a8ae07f87,2022-09,Gwent Police,Gwent Police,-3.242833,51.664933,On or near Lon Y Fesen,W01001417,Caerphilly 008D,Unable to prosecute suspect
6fd23ae8c3b560ef56c9b842b9498a4cf08d82957350fcf8e84826fcd97262d3,2022-09,Gwent Police,Gwent Police,-3.012773,51.588934,On or near Fields Park Avenue,W01001600,Newport 012A,Unable to prosecute suspect
3e065c28c80a24f3fb6e8eb9e77b6158dbc09bd8b1d0ccbee1a221b63d2e12ec,2022-09,Gwent Police,Gwent Police,-3.116385,51.529997,On or near Drawlings Close,W01001840,Cardiff 007D,Unable to prosecute suspect
6154d90ee2f5691b021cea506d458e89163c54b38379e4e5e1eab2a77e0c7e54,2022-09,Gwent Police,Gwent Police,-3.229785,51.687127,On or near Under Cardiff Road,W01001337,Caerphilly 004B,Unable to prosecute suspect
42cd89379dbecc593d4a9d4da3b4963fbad3fd982ed76f87918b8ec247db2a6a,2022-09,Gwent Police,Gwent Police,-2.990628,51.591488,On or near ,W01001676,Newport 007B,Unable to prosecute suspect
6228c0b0a2ab17ed9c6d07548ad27f4f424489298a70cd1809f33f2e128dbe41,2022-09,Gwent Police,Gwent Police,-2.761499,51.586626,On or near Byron Place,W01001598,Monmouthshire 010F,Local resolution
4f4cea59985fb204a9bd6b8b3fc2a4b6b77eaf2db11d58d89597c11dfe204681,2022-09,Gwent Police,Gwent Police,-3.157855,51.760060,On or near Lancaster Street,W01001445,Blaenau Gwent 005C,Unable to prosecute suspect
dc54200fc6a7cbd3709c3e4a662a613fbb58eeb3149d5b176195f9791178e864,2022-09,Gwent Police,Gwent Police,-2.970629,51.615600,On or near Lodge Hill,W01001626,Newport 001D,Unable to prosecute suspect
b54ce6292d11750fd39d03cd18e440bf60669a0f2b030d025a8b35c3df343719,2022-09,Gwent Police,Gwent Police,-3.244425,51.781260,On or near ,W01001475,Blaenau Gwent 003D,Formal action is not in the public interest
2187bddd231c77c7c26efcc2949823a6c3e07ad49aa8a24d53112658a012cb0c,2022-09,Gwent Police,Gwent Police,-3.229854,51.760633,On or near Vale View,W01001462,Blaenau Gwent 006A,Unable to prosecute suspect
83b07d19a5aa087ebf06c834cd69d01827e462b7a15837f038d557f1b8b9cc7a,2022-09,Gwent Police,Gwent Police,-3.199860,51.589922,On or near ,W01001344,Caerphilly 020C,Unable to prosecute suspect
4fa6f007ff1bb277a3d1c5af82465396202f35d9bfe50a25aa46af3df207eb56,2022-09,Gwent Police,Gwent Police,-4.345692,52.205034,On or near Llys Derwen,W01000544,Ceredigion 007C,Unable to prosecute suspect
db20da71ba50c89fcfe57901abd6c22ab84f1c43b6435b90050918b424aafc56,2022-09,Gwent Police,Gwent Police,-3.239152,51.631226,On or near Clos Y Felin,W01001434,Caerphilly 013F,Unable to prosecute suspect
c0bf912281c98f9163a3d3e2d73835af754bd2a40dac063cba38921631175904,2022-09,Gwent Police,Gwent Police,-3.178038,51.682613,On or near Y Cedrwydden,W01001390,Caerphilly 006E,Unable to prosecute suspect
6389ee52b0a3f53718d37638448f558c73bed1ffe0d841079e6fda9b6cbae325,2022-09,Gwent Police,Gwent Police,-3.016113,51.821677,On or near Monk Street,W01001579,Monmouthshire 001E,Unable to prosecute suspect
03a68ef0ba0d90599b3a0cf5087e8b7f03cac70e89ad7fa8dd1a688630c7bf80,2022-09,Gwent Police,Gwent Police,-3.085697,51.775711,On or near UPPER WAUN STREET,W01001490,Torfaen 001D,Unable to prosecute suspect
534b4dd47eea73789307e72997aa655382d7aef69fa686788b1d085eaea4c9c7,2022-09,Gwent Police,Gwent Police,-2.713476,51.592044,On or near HODGES CLOSE,W01001578,Monmouthshire 009C,Local resolution
5c206ac94e67fa232a714bb835e5d3b7495f50c23030514edac39735626ab5f9,2022-09,Gwent Police,Gwent Police,-2.713476,51.592044,On or near HODGES CLOSE,W01001578,Monmouthshire 009C,Local resolution
63beecbfce9539a1ffe03d3287dfd7232920a5ab827ac57ff98f6674e660da8e,2022-09,Gwent Police,Gwent Police,-3.031698,51.583887,On or near GLASLLWCH CRESCENT,W01001604,Newport 012D,Unable to prosecute suspect
dc57b037162d6e5e109118524c4e5608fd162b4d5970ec54c5d4a12a9daf4434,2022-09,Gwent Police,Gwent Police,-2.990849,51.581074,On or near DROVERS MEWS,W01001662,Newport 018D,Local resolution
59df585f8431f436641a7aeeda6da9bfc2f463a8257bd69b77be0db4b98bdc2a,2022-09,Gwent Police,Gwent Police,-3.082295,51.606099,On or near FORSYTHIA CLOSE,W01001408,Caerphilly 016B,Unable to prosecute suspect
10d39fc8f1bb7bfe319665b3917356b1e723fde2e590c2cb4fa6db19901afc5c,2022-09,Gwent Police,Gwent Police,-3.023657,51.660170,On or near MAN CROMWELL,W01001521,Torfaen 007C,Unable to prosecute suspect
8cbb5db44332417fdb10c6e12622e629b697bafdfe5ddbacfaf8a12d40428c49,2022-09,Gwent Police,Gwent Police,-3.161150,51.776653,On or near THE RISE,W01001469,Blaenau Gwent 005F,Unable to prosecute suspect
f6db3ab2a62f67b1214524fb3e105a90433441506ec50427e6dfd2c70eb74a90,2022-09,Gwent Police,Gwent Police,-3.009410,51.603934,On or near BLAEN-Y-PANT AVENUE,W01001682,Newport 006C,Unable to prosecute suspect
7fb341acfb41d00778b1c1aabd037a2959f9458d38d1a6b2dce12574038e3d2b,2022-09,Gwent Police,Gwent Police,-3.066308,51.743304,On or near SAMSON'S AVENUE,W01001482,Torfaen 002A,Unable to prosecute suspect
39a35b20ef370b1f014f4707b94804a02b0af0cf830f5564a9f6fe0834c54f0e,2022-09,Gwent Police,Gwent Police,-2.978163,51.599244,On or near CARLTON ROAD,W01001679,Newport 007D,Unable to prosecute suspect
56c94f5c6a9d5c5bb89772b1b4221cee11733093a1c5ff70e730c4f1a1fbd0dd,2022-09,Gwent Police,Gwent Police,-3.149092,51.697970,On or near TRINANT TERRACE,W01001358,Caerphilly 006C,Unable to prosecute suspect
494f1a60f281e6e4531b87ed630d2a2760c05ac510f21e145e6ad45a9c9e9e49,2022-09,Gwent Police,Gwent Police,-3.238732,51.668825,On or near PEN-Y-CRAIG,W01001415,Caerphilly 008B,Unable to prosecute suspect
72333c4dbdf1261dbe372bb55c7d109eae8871e54fd165e7d1f8d7051c4a04ce,2022-09,Gwent Police,Gwent Police,-3.137423,51.667701,On or near SUNNY CREST,W01001381,Caerphilly 010B,Unable to prosecute suspect
7acc1fa7ae75e990ddde6e234656f0cd2768145aaeef70109f6bf89d7e4cc7a0,2022-09,Gwent Police,Gwent Police,-3.044794,51.650741,On or near ARCHER ROAD,W01001501,Torfaen 009A,Unable to prosecute suspect
52e1093617a6afdaeba4fb6775d5e4fe4e649a5e5c71cc0b9b7cb10b96c4b44d,2022-09,Gwent Police,Gwent Police,-3.243518,51.666194,On or near Oaks End Close,W01001417,Caerphilly 008D,Unable to prosecute suspect
b5c788008e72c1aca134d4cbccc0b90be84cbb472c4ff4ea1ced727172cb7b16,2022-09,Gwent Police,Gwent Police,-3.049957,51.660262,On or near TAFF COURT,W01001536,Torfaen 009C,Unable to prosecute suspect
3acb555e7874661182e006f23c79f8433dd8ed7f1796510bf2e3ce9a1be7e9df,2022-09,Gwent Police,Gwent Police,-2.981956,51.587676,On or near LLANWERN STREET,W01001692,Newport 011E,Unable to prosecute suspect
592fbf896589464b5a14c9387ce55e4ebdafe11eb2ffc9a20395d2888493e00c,2022-09,Gwent Police,Gwent Police,-3.166083,51.659247,On or near FOX AVENUE,W01001380,Caerphilly 010A,Unable to prosecute suspect
bc7527900ec837b973d211e37533a841abf562670a599eb4d7f4529dec336b43,2022-09,Gwent Police,Gwent Police,-3.223146,51.657101,On or near TRELYS CLOSE,W01001389,Caerphilly 007E,Unable to prosecute suspect
0827d719e4922ec275aaec16d55650cd02a8013d31d033f3805a0e895c0f6b1b,2022-09,Gwent Police,Gwent Police,-3.231129,51.569681,On or near Hospital,W01001426,Caerphilly 024E,Unable to prosecute suspect
f6049b4629db44480fcc621558ee649bef77fa8a239316080d6b4180092e36db,2022-09,Gwent Police,Gwent Police,-3.068365,51.740866,On or near PENYLAN ROAD,W01001482,Torfaen 002A,Unable to prosecute suspect
e490173482d513debee0e24a2f6523fc514967c051bc9bfb68c0b4248d65d154,2022-09,Gwent Police,Gwent Police,-2.927489,51.590170,On or near CECIL SHARP ROAD,W01001667,Newport 010C,Unable to prosecute suspect
0f776a79236884044edb0298848357a6b66e6f5f66abe852100efcd0a47f5e4c,2022-09,Gwent Police,Gwent Police,-2.992140,51.586683,On or near KINGSWAY,W01001687,Newport 014D,Local resolution
429609c7109c7967513c00d3daf678c801bacf5e81ba3dd6a480caba56467f31,2022-09,Gwent Police,Gwent Police,-3.284748,51.744013,On or near FOCHRIW ROAD,W01001406,Caerphilly 001D,Local resolution
2a4783bffd6f7000391a6ec6dea4427afb50d2402d54825faf3e4f84afd1f53c,2022-09,Gwent Police,Gwent Police,-3.045725,51.701858,On or near NORTH ROAD,W01001491,Torfaen 004A,Suspect charged
d3267be84de6cd4eef041cde135aa5ccf4d26912ed2010c349fcb4e18c92876b,2022-09,Gwent Police,Gwent Police,-3.170565,51.678336,On or near WAUNGOCH ROAD,W01001390,Caerphilly 006E,Unable to prosecute suspect
820452c336b931abbe677b06d4415497b8d598e427f8988e760afefb6d2a8154,2022-09,Gwent Police,Gwent Police,-3.019711,51.660222,On or near STATION ROAD,W01001521,Torfaen 007C,Unable to prosecute suspect
b70c0c865a741f6d02c48d762db6ec8121a06f098370a6e994c0a3d379f3f0e5,2022-09,Gwent Police,Gwent Police,-3.279385,51.595070,On or near HENDRE ROAD,W01001331,Caerphilly 018B,Unable to prosecute suspect
33f09d878e403fa94a89a73d28b5c75989e0991420662f91a4ce47fdfdc6ade9,2022-09,Gwent Police,Gwent Police,-2.999377,51.599425,On or near CHELSTON PLACE,W01001684,Newport 006E,Local resolution
2f36c2fb3acd93e984f6e9e52865ff68adb540c163c54671b71653f10cd543f5,2022-09,Gwent Police,Gwent Police,-3.233400,51.688672,On or near PARK ROAD,W01001338,Caerphilly 004C,Local resolution
0c3ce6a2e05435a28a0420687108a58df8015159f2f40e471da36bb8059302f0,2022-09,Gwent Police,Gwent Police,-3.055798,51.643458,On or near ORCHID COURT,W01001497,Torfaen 011A,Unable to prosecute suspect
bb52a6bcb83178aadaf80ac7b662f63f584de887815e2ca7ac64fa65eb734c37,2022-09,Gwent Police,Gwent Police,-3.084566,51.825839,On or near LANCASTER DRIVE,W01001561,Monmouthshire 003A,Unable to prosecute suspect
04d1116661366c46ca03eff5c2d71d3cdd1a9a24f0a07fe6805ce6b357c02986,2022-09,Gwent Police,Gwent Police,-2.880839,51.614249,On or near A48,W01001641,Newport 004C,Unable to prosecute suspect
f485c69510282c4f8bd1c434c6d1b47217b73d192d6b38c944af12db373493fd,2022-09,Gwent Police,Gwent Police,-3.248396,51.772531,On or near UNION STREET,W01001481,Blaenau Gwent 006E,Unable to prosecute suspect
15b46c5c9ac26d857019fa603a669b5064ad928ffcb708de7888146229e313e0,2022-09,Gwent Police,Gwent Police,-2.989105,51.594486,On or near COLLIER STREET,W01001676,Newport 007B,Unable to prosecute suspect
d1776f5844c847144b6710d8e2823d4f3f8189ecf89dc768da4b1c9198d52c6c,2022-09,Gwent Police,Gwent Police,-3.032674,51.662546,On or near GILWERN PLACE,W01001522,Torfaen 007D,Local resolution
f1f6b753f6adc256dda16d7d76ef9a8b7e2e37bc755bfc668ed8e487dd092e09,2022-09,Gwent Police,Gwent Police,-3.223023,51.663802,On or near HIGH STREET,W01001387,Caerphilly 007C,Unable to prosecute suspect
fa9150b1f331d53d6e681292380d7825986612168340afca1ca2a722d05e1c07,2022-09,Gwent Police,Gwent Police,-3.012866,51.695582,On or near HEOL BEUNO,W01001513,Torfaen 005D,Unable to prosecute suspect
0464c246d201290e524790b8bcd0b13015bf9c0a0c19fed7bd204f69ee109ea6,2022-09,Gwent Police,Gwent Police,-3.158496,51.762455,On or near ALEXANDRA STREET,W01001445,Blaenau Gwent 005C,Suspect charged
31c718e06c53d550ee687167dfaeeaf11f05bdbbf36e8ae5a21efc9e740ba5ad,2022-09,Gwent Police,Gwent Police,-3.037852,51.646162,On or near BLENHEIM ROAD,W01001526,Torfaen 010B,Unable to prosecute suspect
d71739fc24623cbefa8d2907f96db30441daedd54d6339bc4b5a3e54530158fb,2022-09,Gwent Police,Gwent Police,-3.019967,51.656803,On or near FARM LANE,W01001519,Torfaen 007A,Unable to prosecute suspect
