Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
3d4b680d069403c21c7bfb69174a90c373a5f3323a8a6e42843f643166c8bb62,2022-10,Gwent Police,Gwent Police,,,No location,,,Unable to prosecute suspect
4560bb9dfbbc0fa552dd339b51ee0aaa4b1b73babc08a4834be5c311e7947d51,2022-10,Gwent Police,Gwent Police,-3.014149,51.832393,On or near Meadway,W01001558,Monmouthshire 002C,Investigation complete; no suspect identified
01bcb40b9e45f65b3096d5045aee8b5eea0fae8f1e288c1a95ad60a34d55df73,2022-10,Gwent Police,Gwent Police,-3.191106,51.650345,On or near Gelli-Groes Road,W01001405,Caerphilly 011E,Suspect charged
a1a31a3e9a579d69be401ce1601cf558716846759f1a8da8c79879da277f00fd,2022-10,Gwent Police,Gwent Police,-3.191106,51.650345,On or near Gelli-Groes Road,W01001405,Caerphilly 011E,Suspect charged
f09a67b46d4c462a0f112bf4d8e87109341a1c665cde0f54db3ad877160ada15,2022-10,Gwent Police,Gwent Police,-3.077454,51.776497,On or near Hillside Avenue,W01001488,Torfaen 001B,Unable to prosecute suspect
75d0b984a1876c6537ec7240abff07e9f68a37e5a7b91810b4cc17e2e910839b,2022-10,Gwent Police,Gwent Police,-2.984279,51.590957,On or near Sandal Wood Court,W01001692,Newport 011E,Unable to prosecute suspect
ef8273d1706cb38305c1691e548563016df2b962f46bb5f543a5f397086893d1,2022-10,Gwent Police,Gwent Police,-3.134473,51.737657,On or near ,W01001455,Blaenau Gwent 008F,Unable to prosecute suspect
65d92cfafdbd980097b940762f83c149872dd1d9b20ac59d1a7d97fcc74a485d,2022-10,Gwent Police,Gwent Police,-3.272132,51.603664,On or near Tan-Y-Bryn,W01001333,Caerphilly 018D,Unable to prosecute suspect
b81390e18530065a813ca374531014998c0fb04e595a1e27f1f01ea830279f02,2022-10,Gwent Police,Gwent Police,-2.967700,51.614365,On or near Lodge Road,W01001626,Newport 001D,Unable to prosecute suspect
b6b48bad1673ceaf41cb6e5efe39475af57205c0723e6bd613d6d4a4edb6c6a2,2022-10,Gwent Police,Gwent Police,-3.247074,51.773471,On or near ,W01001481,Blaenau Gwent 006E,Unable to prosecute suspect
c8f15ffaf8944dcb9ee490799ee8f056ce2f75b7f5e1d05f43d64492cfaadd93,2022-10,Gwent Police,Gwent Police,-2.999660,51.587320,On or near Caxton Place,W01001685,Newport 014B,Unable to prosecute suspect
fa40cc59badb71e234b3c7e8d37cb70223907b080dc3859bc10ad00fdc407397,2022-10,Gwent Police,Gwent Police,-3.030773,51.642484,On or near Cwrt Bleddyn,W01001532,Torfaen 010E,Unable to prosecute suspect
fd9756db0ff2cdf266734ae9bd64950616c2a26d8813b04aa79b0a665f9c25a0,2022-10,Gwent Police,Gwent Police,-3.268138,51.592450,On or near Bronmynnyd,W01001330,Caerphilly 018A,Unable to prosecute suspect
6585bfdb78317ae3a118158c1b07a4938848b88e171405d1f422b6b9b8d3c045,2022-10,Gwent Police,Gwent Police,-3.240517,51.587530,On or near Bryntirion,W01001395,Caerphilly 023C,Unable to prosecute suspect
fb54de67e1e1c5a68af2cd002476b1ed8a973cee285abde71acd10a87e472668,2022-10,Gwent Police,Gwent Police,-3.012753,51.583494,On or near Ombersley Lane,W01001605,Newport 014A,Unable to prosecute suspect
e5543bb797ea892cb18b666df225d1ad76836fef8fc6e10448fb0a8a49b89043,2022-10,Gwent Police,Gwent Police,-3.016111,51.829958,On or near Ysguborwen,W01001558,Monmouthshire 002C,Unable to prosecute suspect
cb1f5dc6a7358beb7a6bb50924dc6dbc5e3899ffe7a12b1dc74f5cd58c6ed560,2022-10,Gwent Police,Gwent Police,-3.137542,51.701877,On or near Pen-Y-Graig Terrace,W01001466,Blaenau Gwent 009C,Unable to prosecute suspect
28bf6e0dcffaee6c8e7efb5b79d08ca5377f354eb1da34f51d85962c55c11930,2022-10,Gwent Police,Gwent Police,-2.997015,51.588512,On or near Griffin Street,W01001685,Newport 014B,Unable to prosecute suspect
0fccad8bbe0486ea25d8234ee301362b47cd9b5557582c1ec7c2a9eab3290c85,2022-10,Gwent Police,Gwent Police,-2.717601,51.833147,On or near Manson Lane,W01001552,Monmouthshire 004A,Unable to prosecute suspect
4afc737aec738513c86ab0c8c8a8d35132d0e7b297d175cf95e80032bf921d89,2022-10,Gwent Police,Gwent Police,-3.232278,51.600421,On or near Coed-Y-Brain Road,W01001367,Caerphilly 019B,Formal action is not in the public interest
d40d55525a143a3e15e5bbcffd6db8d64e2af6772d3ef6511db5ee331af88712,2022-10,Gwent Police,Gwent Police,-2.945198,51.592114,On or near Neston Road,W01001665,Newport 008D,Unable to prosecute suspect
b52c404b5067feadfd54ac73f03011d0e1e6968cd3b3a016915e504ee7d3b71e,2022-10,Gwent Police,Gwent Police,-3.018387,51.557891,On or near Mallard Way,W01001688,Newport 019C,Unable to prosecute suspect
b03bd4f6fd5124f3761127f67b1c479360fd1c5a8bf45c880bae47dad6970869,2022-10,Gwent Police,Gwent Police,-3.134120,51.699860,On or near ,W01001466,Blaenau Gwent 009C,Unable to prosecute suspect
85eb3b4a7f41c2beeb4d6b1fb010317df060df1ee6d130110d21c3cfc648213a,2022-10,Gwent Police,Gwent Police,-3.050322,51.647274,On or near ,W01001497,Torfaen 011A,Formal action is not in the public interest
6c5454f80612c6aaf9e6916432490a51791a463d90ca756226dae1ea4e10ca8f,2022-10,Gwent Police,Gwent Police,-3.008480,51.661650,On or near Yew Tree Terrace,W01001494,Torfaen 008B,Unable to prosecute suspect
968c3585fb584430d5337fc79a2bc1b6b430f53871c1a079fb2781c2421ffe4f,2022-10,Gwent Police,Gwent Police,-3.009402,51.647813,On or near Caernarvon Crescent,W01001507,Torfaen 008D,Unable to prosecute suspect
ab9395e49ca98abce36e2e3125f808aab38b075e7c60040e1088dc7fd02ca86a,2022-10,Gwent Police,Gwent Police,-3.024654,51.608855,On or near Lodden Close,W01001617,Newport 003A,Unable to prosecute suspect
4e8fa329e691d655efa464cda6840c91d3dea0d5478ff62523bf136ce9e714de,2022-10,Gwent Police,Gwent Police,-3.065760,51.580184,On or near Harlech Drive,W01001636,Newport 020A,Unable to prosecute suspect
179a57fcba7a94005a4b93083e77809a48f00fe423f1b7ab2dbaf41ce72274ae,2022-10,Gwent Police,Gwent Police,-3.007080,51.839503,On or near Clos Poplys,W01001909,Monmouthshire 002F,Suspect charged
ba2961cd6d1696a49710069a987a0a8a6d92f87b2615b4319883aeaded96a5a9,2022-10,Gwent Police,Gwent Police,-2.909045,51.788984,On or near ,W01001566,Monmouthshire 005A,Unable to prosecute suspect
7301a59dd3758d1e4a237056703d887587a258d6780b9abfb36999b2e84e1bd4,2022-10,Gwent Police,Gwent Police,-3.022673,51.672965,On or near Lle Eirlys,W01001520,Torfaen 007B,Unable to prosecute suspect
6d342a590825cb490f3601a0cfb72bf837a7fd52050b6bd12587bbab3350432a,2022-10,Gwent Police,Gwent Police,-3.180568,51.798678,On or near George Street,W01001449,Blaenau Gwent 002D,Unable to prosecute suspect
b581b0537b1481cf3d6da45f81cf4bdd58a7e251c119b15a3888ba1c04e39a08,2022-10,Gwent Police,Gwent Police,-2.980139,51.588411,On or near Jeffrey Street,W01001690,Newport 013D,Unable to prosecute suspect
3b7312dd3c2bddedee8594f0af035447064888650ac99df045c51821e6680a82,2022-10,Gwent Police,Gwent Police,-3.006528,51.589186,On or near ,W01001603,Newport 012C,Suspect charged
6aab48234b44033a37490fa948df235025b72702c189736bea3d0096fc428049,2022-10,Gwent Police,Gwent Police,-3.137306,51.648577,On or near Bridge Street,W01001327,Caerphilly 014A,Unable to prosecute suspect
1eadb77594e3dbbfb15cac4ae2747af7c7006ad2c893d233da336cef20b09e79,2022-10,Gwent Police,Gwent Police,-3.082628,51.605547,On or near Manor Way,W01001410,Caerphilly 016D,Unable to prosecute suspect
03bdc940eea69738113bbaa19f846e93df0843459652c0a18899ad74a7be5d93,2022-10,Gwent Police,Gwent Police,-2.712904,51.814169,On or near Monk Street,W01001554,Monmouthshire 004C,Unable to prosecute suspect
70fc8f55f92b1371682118ddae07e21e4a08655d74ece3f067444ab9cbe514f2,2022-10,Gwent Police,Gwent Police,-3.137527,51.667817,On or near Sunny Crest,W01001381,Caerphilly 010B,Unable to prosecute suspect
4bb9ff5f4107b71daea9e4e8acc38e139555f8050ee3ba9767b3be0988955bb7,2022-10,Gwent Police,Gwent Police,-2.982864,51.586266,On or near Cyril Street,W01001690,Newport 013D,Unable to prosecute suspect
dde3b6a86cab9cd9f7c457d8b56562906458885a59f2f2504a842709629cd3a4,2022-10,Gwent Police,Gwent Police,-3.211822,51.673737,On or near Tynycoed Crescent,W01001352,Caerphilly 007A,Unable to prosecute suspect
968a7116041ad293fba98e15eacbc7e72b8f753f9b28933ceb4f6c699936e574,2022-10,Gwent Police,Gwent Police,-3.043676,51.704637,On or near ,W01001524,Torfaen 004D,Unable to prosecute suspect
237a53ece9050711566c0420a1b2986834a2d53b33245bffc506b9f95a86ffc5,2022-10,Gwent Police,Gwent Police,-2.743850,51.585939,On or near Lapwing Avenue,W01001588,Monmouthshire 010D,Unable to prosecute suspect
71cbd839c02b529dc02a7414b9922f4b4c75940206d7f3e7bc8b86247088e335,2022-10,Gwent Police,Gwent Police,-2.797328,51.627263,On or near Courthouse Road,W01001542,Monmouthshire 009A,Unable to prosecute suspect
88199526fd908724e3737929e7dc00cd9e83ca1822709d44343680d210527719,2022-10,Gwent Police,Gwent Police,-2.751890,51.591219,On or near Newport Road,W01001589,Monmouthshire 010E,Suspect charged
182fdfc50158299809beab31c531fe0945cc85dd244facc82f0c4be4da5bb3da,2022-10,Gwent Police,Gwent Police,-2.999439,51.583842,On or near Clifton Place,W01001687,Newport 014D,Unable to prosecute suspect
4e850fa405cc986da9770a7883600626e660015cf25440e304161169df595ab0,2022-10,Gwent Police,Gwent Police,-3.133803,51.684281,On or near Hector Avenue,W01001464,Blaenau Gwent 009A,Unable to prosecute suspect
068f375fda48c2960ed002a03d623db447177def4e4787cc1c1989dfd301c0e2,2022-10,Gwent Police,Gwent Police,-3.228455,51.587189,On or near Dyfed Drive,W01001371,Caerphilly 022A,Unable to prosecute suspect
29fbd65b7003520b8189ebf10c3b3d0532e0692ff9051ba15c5e805dbfceecf5,2022-10,Gwent Police,Gwent Police,-2.999439,51.583842,On or near Clifton Place,W01001687,Newport 014D,Unable to prosecute suspect
f0eef2ebc214c4a13a240f60de21450b72c2145e526d28ffea11d48aa7a94f17,2022-10,Gwent Police,Gwent Police,-3.037470,51.640825,On or near Coed Lee,W01001492,Torfaen 012A,Unable to prosecute suspect
2a350b20b88cdcb932d0cfc4cc2bc1371a3b5a425be0b287405974a9cb4f61c5,2022-10,Gwent Police,Gwent Police,-3.014670,51.618347,On or near Graham Bell Close,W01001652,Newport 002B,Local resolution
74c103f3d763b48c74594917d9d52f1ae5bbe27861947525ec9318ad2f8d6b1c,2022-10,Gwent Police,Gwent Police,-3.256002,51.743686,On or near Barkley Street,W01001374,Caerphilly 001A,Unable to prosecute suspect
ccb86230ac4acfe207a4bcf27a31eb552da7de2eee17f52305f04c47df6ba42b,2022-10,Gwent Police,Gwent Police,-3.215064,51.785576,On or near Clos Trehelyg,W01001458,Blaenau Gwent 004E,Suspect charged
0de52d42c0ce881bf1c46ca0bd58d376b94fae4dd7041b8360ceb58ce5cbd64a,2022-10,Gwent Police,Gwent Police,-3.058194,51.709731,On or near Hanbury Road,W01001523,Torfaen 004C,Unable to prosecute suspect
cf32cc8a3712ee9e4b984b7721766e9b50d98cc217bd9267a095dced47c7f89c,2022-10,Gwent Police,Gwent Police,-2.718873,51.807371,On or near Cinderhill Street,W01001576,Monmouthshire 004D,Unable to prosecute suspect
a8ffd3424822c2a03fb6cc39058193533b5395afc58acadd8c9452575f4d737e,2022-10,Gwent Police,Gwent Police,-3.215064,51.785576,On or near Clos Trehelyg,W01001458,Blaenau Gwent 004E,Unable to prosecute suspect
bd73bb0700f76ea337a16cdd82929c9ea6bbb365cf0dd0f67f72daa8630094a4,2022-10,Gwent Police,Gwent Police,-2.733681,51.812638,On or near Primrose Close,W01001553,Monmouthshire 004B,Offender given a caution
cafb5e80fb99e2d7798a4f4f769f3f2d9f2bb5b767373db5bebbfeb487172bbd,2022-10,Gwent Police,Gwent Police,-3.222318,51.793103,On or near ,W01001438,Blaenau Gwent 004A,Suspect charged
99af980cb666d8e0ff8f0b7b890c4fdc7802dfa7392b8aa055b9ba3a1dbfa1cb,2022-10,Gwent Police,Gwent Police,-2.697329,51.806979,On or near Tudor Road,W01001599,Monmouthshire 004F,Unable to prosecute suspect
95aa3a2cd1f166739b8a545140059ef26a01aa13d46b1da968e901e191dd9ba8,2022-10,Gwent Police,Gwent Police,-3.224282,51.672960,On or near ,W01001415,Caerphilly 008B,Unable to prosecute suspect
4e233eebd020ef6997d40d80e26319d8cb2cca5140383317c68817a079c3c32b,2022-10,Gwent Police,Gwent Police,-3.044124,51.660601,On or near ARAN COURT,W01001538,Torfaen 009D,Suspect charged
054f07aacdab61a60e7e3ff49d83665f3e3f51a74e0d2d41a8fae3cd6e4a44ae,2022-10,Gwent Police,Gwent Police,-3.238416,51.774327,On or near ST JAMES WAY,W01001462,Blaenau Gwent 006A,Suspect charged
924eb8a4b4a33d9160adb4010cb809c253cd20b957d47d66c93deb358d2ab547,2022-10,Gwent Police,Gwent Police,-2.965147,51.581872,On or near HAMPDEN ROAD,W01001642,Newport 013A,Unable to prosecute suspect
66763b9e949f06aab9f0f3fd6ed5b0b770d91a921d648acd3801f3ff634063bd,2022-10,Gwent Police,Gwent Police,-2.717288,51.811633,On or near NAILER'S LANE,W01001554,Monmouthshire 004C,Unable to prosecute suspect
eda1f0a3f2a5f61e3abca8221b64a8f7ae76fdc6845dfd665099b8160f4a88e4,2022-10,Gwent Police,Gwent Police,-3.230666,51.605437,On or near HIGH STREET,W01001368,Caerphilly 019C,Suspect charged
fdaad04255fdc27e05880579ae0401cb42c0108077b8b000e82ca242c81edecd,2022-10,Gwent Police,Gwent Police,-2.672879,51.642537,On or near UPPER CHURCH STREET,W01001587,Monmouthshire 008C,Unable to prosecute suspect
014835f84df7495fd2e5049e96de1a69a5bdd1a11888b8eaef62426686f25856,2022-10,Gwent Police,Gwent Police,-3.245191,51.775065,On or near Pedestrian Subway,W01001481,Blaenau Gwent 006E,Suspect charged
f4ed509f9acacf13df7b9320613cf5b31777fde6b4b56fa112f6af387c37c6b7,2022-10,Gwent Police,Gwent Police,-2.674874,51.627986,On or near CROMWELL ROAD,W01001584,Monmouthshire 008B,Unable to prosecute suspect
8ed2770f70d21540fcc538881913d9345c46f32a12e66d620523bbac7b4facb1,2022-10,Gwent Police,Gwent Police,-3.286800,51.760661,On or near MANEST STREET,W01001375,Caerphilly 001B,Unable to prosecute suspect
32259355af075a9b5473e640df082e348d3b6ab7fe7a07bd8b1a4e897e6eaf3d,2022-10,Gwent Police,Gwent Police,-3.021082,51.553929,On or near CASTELL COCH DRIVE,W01001912,Newport 020E,Unable to prosecute suspect
c793546f5feb229405092d9963c2356081a5ad6e0c3c946074476ac2afc2da67,2022-10,Gwent Police,Gwent Police,-3.006207,51.609914,On or near MALPAS ROAD,W01001654,Newport 002D,Unable to prosecute suspect
039d8b5c84502a0c143ac89557f7703f6c1067527775000e897fe4cbb6b732d6,2022-10,Gwent Police,Gwent Police,-2.944827,51.584681,On or near BALFE ROAD,W01001668,Newport 010D,Unable to prosecute suspect
37f3da9963e8c82f74038f93c8256280f9d968850d4cc2efab889ef5fa3f0a72,2022-10,Gwent Police,Gwent Police,-3.174399,51.800142,On or near Somerset Street,W01001448,Blaenau Gwent 002C,Unable to prosecute suspect
a3a354255249716a97d224cdf6541ac139b549a1a2bfabf657ba64aedfe71e4a,2022-10,Gwent Police,Gwent Police,-2.988551,51.594904,On or near Courtney Street,W01001676,Newport 007B,Unable to prosecute suspect
fbd9f442c5281d320e1ed3a6a962afbd0facc600dab67a23cf106a7008a926f9,2022-10,Gwent Police,Gwent Police,-2.978998,51.586379,On or near Halstead Street,W01001690,Newport 013D,Unable to prosecute suspect
0d3da4a875138b36add5a67dd51edfb5ed9f39b809b18649161ad1838ac5cc8e,2022-10,Gwent Police,Gwent Police,-2.987886,51.575551,On or near ,W01001659,Newport 018A,Suspect charged
372c76c2f6c4e730d27e7c577c25204e84c6a32e09ec4c1f62e4ba3a4c2b2161,2022-10,Gwent Police,Gwent Police,-3.239012,51.782854,On or near Sirhowy Court,W01001473,Blaenau Gwent 003B,Unable to prosecute suspect
27452927e03d7a0dfae1f9fc7b8454b453f3ac439eaf0f711b602da016567bbd,2022-10,Gwent Police,Gwent Police,-2.995339,51.585136,On or near Talbot Lane,W01001687,Newport 014D,Suspect charged
5299af1f9f09272b912770ea1569bf08656226d861dace7a9ec6bddc3ef80199,2022-10,Gwent Police,Gwent Police,-3.045445,51.643245,On or near Pace Road,W01001498,Torfaen 011B,Suspect charged
bd32700c72d6ec8d6a6e2badfe6d220abc30eb7c818b0f53349b4e172ded8450,2022-10,Gwent Police,Gwent Police,-2.969483,51.587564,On or near Walmer Road,W01001613,Newport 011C,Unable to prosecute suspect
a533c2b26ae6808e6e02615a425eadc5416bf921b141c6e27fc4505cba59e9aa,2022-10,Gwent Police,Gwent Police,-3.238661,51.684264,On or near Park View,W01001339,Caerphilly 004D,Unable to prosecute suspect
d9dc08b9c9c4eb30dda48dfd993fff8ab206a580e63c41e1b2530e0c8b466a21,2022-10,Gwent Police,Gwent Police,-3.214461,51.556583,On or near Cefn Carnau Lane,W01001426,Caerphilly 024E,Unable to prosecute suspect
3639c95141e8fe09fca98814a00c84e1a8f6ff373d5c377b0aecd157d48960fd,2022-10,Gwent Police,Gwent Police,-3.215412,51.588997,On or near Heol Cae Celynnen,W01001371,Caerphilly 022A,Unable to prosecute suspect
f060a8dbc7e8104d312fa5cd770beca17efe4bcfb205044363ddf65ad780dc0d,2022-10,Gwent Police,Gwent Police,-3.078251,51.545730,On or near Walk Farm Drive,W01001657,Newport 020C,Suspect charged
314abe60435a01074e46d793f3af252d6397e54b3304d5d219bad297ac3058fd,2022-10,Gwent Police,Gwent Police,-3.242974,51.641544,On or near Brynview Avenue,W01001432,Caerphilly 013D,Unable to prosecute suspect
249bcfc44ee06b8d6b40e450438e1ee3bae4f6a8b055d160058f83f56e3154ec,2022-10,Gwent Police,Gwent Police,-3.224174,51.778819,On or near Firth Road,W01001457,Blaenau Gwent 004D,Unable to prosecute suspect
ed8389577bda193de0b90debf899ee53b9014eaf0c2d12ffe8af0b92715a2910,2022-10,Gwent Police,Gwent Police,-3.249876,51.782532,On or near Stryd Siarl,W01001481,Blaenau Gwent 006E,Unable to prosecute suspect
bfc6bc87c336d0c8add1fc55350621c700bfd50f2bcd9aaeb363f47cdf1ccf28,2022-10,Gwent Police,Gwent Police,-2.931192,51.597630,On or near Howe Circle,W01001663,Newport 008C,Unable to prosecute suspect
9f36aafaf81536b62cf9e4314ed1ae2e0d44349e0f23104714e63ad84d99ed4c,2022-10,Gwent Police,Gwent Police,-3.008405,51.570278,On or near Bideford Close,W01001633,Newport 019A,Unable to prosecute suspect
c0e767f7c02a2f1488cebaaf3389e39971c66d2be882589f3a428d735a5cb97b,2022-10,Gwent Police,Gwent Police,-2.834466,51.582875,On or near Newport Road,W01001572,Monmouthshire 011A,Unable to prosecute suspect
ad62d85282308559bcbb53eb7bb1fcfdbc7458bdbac9dad0e284ba21c7413714,2022-10,Gwent Police,Gwent Police,-3.234571,51.636517,On or near ,W01001434,Caerphilly 013F,Unable to prosecute suspect
52b9636499a807ffb71fc7fe1ffa80196215ec4901cd9f6edc92fa3f2a0bc6a6,2022-10,Gwent Police,Gwent Police,-2.929734,51.573580,On or near Kings Wall Drive,W01001649,Newport 004D,Unable to prosecute suspect
af4c67e011d6a42a8ab2a1a06e166c7380d57dc5f881c4b78147534526513b95,2022-10,Gwent Police,Gwent Police,-3.239679,51.785490,On or near Rhoslan,W01001473,Blaenau Gwent 003B,Unable to prosecute suspect
1683661c007f9938671637382a2ca114c1de0c9c4c1b1d84ebdfaa6baf7cd591,2022-10,Gwent Police,Gwent Police,-3.239679,51.785490,On or near Rhoslan,W01001473,Blaenau Gwent 003B,Unable to prosecute suspect
9bf4b6a44c0ec1bc7a4a20a015a6bb4da10e1f2b25c1d1d7a67c61a1ece5d2a1,2022-10,Gwent Police,Gwent Police,-3.159046,51.680366,On or near Cemaes Road,W01001357,Caerphilly 006B,Unable to prosecute suspect
4c1417ba5baa12155622681fdf4165d31c56dac087100e436c37da7cd7739b78,2022-10,Gwent Police,Gwent Police,-3.273471,51.753514,On or near Benjamin Court,W01001376,Caerphilly 001C,Unable to prosecute suspect
42e9a853caacba57be898503b81fe4d07495e8f1c161a02f5501ebe6fb313635,2022-10,Gwent Police,Gwent Police,-2.941483,51.587685,On or near Stanford Road,W01001609,Newport 015B,Unable to prosecute suspect
3e9d18e1c06dcce5546336bdaccb65aa5859bb8f0d3e48a5622f144cd5d7498f,2022-10,Gwent Police,Gwent Police,-3.131689,51.729412,On or near Melbourne Road,W01001436,Blaenau Gwent 008B,Unable to prosecute suspect
2677d6bf5d2e0ec0d3f21c100ee3d1f11997b95a6bcf0349aef60d0a64e23f82,2022-10,Gwent Police,Gwent Police,-2.990005,51.593390,On or near Llanvair Road,W01001676,Newport 007B,Unable to prosecute suspect
03feb1aa1e33f6098b3e05846fa211fd2ceb3161f2cb1071ff7fcee889bac614,2022-10,Gwent Police,Gwent Police,-3.172978,51.801253,On or near Church Lane,W01001448,Blaenau Gwent 002C,Unable to prosecute suspect
1f2b27f73443526e7da156cf8b95d05d799f01d324ab571d443fd5ecbac21b4e,2022-10,Gwent Police,Gwent Police,-3.138271,51.735498,On or near Victoria Street,W01001455,Blaenau Gwent 008F,Unable to prosecute suspect
462deff9282790f188e46d106b29b14cf58205a2b381d2a5a9a9b30cbe0f07e7,2022-10,Gwent Police,Gwent Police,-3.252615,51.781981,On or near Laburnam Avenue,W01001480,Blaenau Gwent 003E,Unable to prosecute suspect
f5cd73fdae42224016a23b70f9bc8a22f3f58bb3a6f37db6df1851b1fb52d1cc,2022-10,Gwent Police,Gwent Police,,,No location,,,Formal action is not in the public interest
ba229043bb2a466b16dac401e69bd7999a56c92d59a81b945bc5ac8e49b7707b,2022-10,Gwent Police,Gwent Police,-2.997721,51.588461,On or near Cambrian Road,W01001685,Newport 014B,Unable to prosecute suspect
9e336c47c4dd60b093908806333d7e28d6666aa7c4e2e8989e97e2e7a5dc73d0,2022-10,Gwent Police,Gwent Police,-3.241580,51.658742,On or near Starling Walk,W01001363,Caerphilly 012A,Unable to prosecute suspect
4a44cd4674f46e24a11d31f3a48ed4cc9e86552ebf4b315b1f1ee9c2ca064b1f,2022-10,Gwent Police,Gwent Police,-3.025616,51.686112,On or near ,W01001515,Torfaen 006B,Unable to prosecute suspect
8a65e35a7f9b143216f998a85126f3468d0bddd0b3d5c7e9d1df97dd7ffff666,2022-10,Gwent Police,Gwent Police,-3.199491,51.664620,On or near Albany Road,W01001350,Caerphilly 009C,Unable to prosecute suspect
70b47092e1a5665cde3647ec9528203edbd359a70a96a2f0fd74487d1ab4faa3,2022-10,Gwent Police,Gwent Police,-2.970589,51.585289,On or near Sgwar Loftus,W01001643,Newport 013B,Unable to prosecute suspect
d1960dbb3ce370c6025f8217b0a0359480f3ffe8a14b5a154e4bbea08d7d9b8f,2022-10,Gwent Police,Gwent Police,-3.042495,51.643163,On or near Jule Road,W01001498,Torfaen 011B,Unable to prosecute suspect
d401aff302bc317b06726a5878be81c4e314317737a99e0e124dcf5728ec4e36,2022-10,Gwent Police,Gwent Police,-2.752121,51.590373,On or near ,W01001589,Monmouthshire 010E,Unable to prosecute suspect
d104fa249613275786d5784f25f7b6c683a48698e7007ed4f52295d9d430f455,2022-10,Gwent Police,Gwent Police,-3.188303,51.653134,On or near Sir Ivor Road,W01001403,Caerphilly 011C,Unable to prosecute suspect
f91d4a6a8cc7763d6c066451f23aafc1b467e930a7560fbafbb1504956922850,2022-10,Gwent Police,Gwent Police,-3.096098,51.604245,On or near Commercial Street,W01001412,Caerphilly 017B,Suspect charged
092b69bbd90b92f98885a131baead08b61b220ed8c8a7fc4ce2ceab12bcab775,2022-10,Gwent Police,Gwent Police,-2.969236,51.584788,On or near Fleetwood Close,W01001643,Newport 013B,Unable to prosecute suspect
680eaaf5de1c3125728c529df66ba0d6c9204d42280e1bddadff7e88fd83f159,2022-10,Gwent Police,Gwent Police,-3.182229,51.675234,On or near FARM CLOSE,W01001391,Caerphilly 006F,Unable to prosecute suspect
adee35c3b6d408afd1a090196d93f49b8b1193f20e3ec413e74c22d612888e72,2022-10,Gwent Police,Gwent Police,-3.215402,51.782498,On or near ALFRED STREET,W01001458,Blaenau Gwent 004E,Unable to prosecute suspect
3b59583ed4a0f7cb40b7e42c6540dd3b1d25bdc51b3ba266095e76116560018f,2022-10,Gwent Police,Gwent Police,-2.998750,51.587292,On or near BANESWELL ROAD,W01001685,Newport 014B,Suspect charged
c087ab7bf6d831fed61d000df2c53d939f30e222eaa39b9b18dc956ff6154849,2022-10,Gwent Police,Gwent Police,-3.097035,51.604173,On or near COMMERCIAL LANE,W01001412,Caerphilly 017B,Unable to prosecute suspect
62ccef4016135e35495436a8a42a2805e3ee70c204ef74901ce7cd52c2195f10,2022-10,Gwent Police,Gwent Police,-3.215412,51.588997,On or near Heol Cae Celynnen,W01001371,Caerphilly 022A,Unable to prosecute suspect
d78948e2b775a9944a8c74f1c556ff6ac5630ba2aec21dbd312a9390b7020118,2022-10,Gwent Police,Gwent Police,-3.281634,51.747599,On or near Wine Street,W01001406,Caerphilly 001D,Suspect charged
495188e4ace2aa2b8bf44c32bc4e2625140443cd21d7f320ac853c7084827a42,2022-10,Gwent Police,Gwent Police,-3.212619,51.663496,On or near Clos Gronw,W01001388,Caerphilly 007D,Unable to prosecute suspect
ce6648761a5db74dac1aee8ce873d73d53a291f94b951a6ad00066d1442bfa16,2022-10,Gwent Police,Gwent Police,-2.987886,51.575551,On or near ,W01001659,Newport 018A,Unable to prosecute suspect
45edb21c1beed87b3c3c28019b549c48a3d59a375327638b9e11c2167c52e316,2022-10,Gwent Police,Gwent Police,-3.127826,51.649801,On or near Llanfach Road,W01001328,Caerphilly 014B,Unable to prosecute suspect
92693b2b66d483143b499331b472f1c06f495b43a39a2a0f4605229e6a27da26,2022-10,Gwent Police,Gwent Police,-3.022026,51.824556,On or near Radstock Court,W01001557,Monmouthshire 001C,Local resolution
29f7b8557e3f19a550abcc35218ad492d1623569fdbb36a8b8d978cf300693e4,2022-10,Gwent Police,Gwent Police,-3.270561,51.593413,On or near Ilan Road,W01001330,Caerphilly 018A,Unable to prosecute suspect
07b071db8ef14e4ceed820054c69618ca2767321db2dd854f09fa9d71a8218b3,2022-10,Gwent Police,Gwent Police,-2.939669,51.590711,On or near Farnaby Close,W01001668,Newport 010D,Unable to prosecute suspect
eadbb19f9fa479eb7798c852c4d560a2dfe342d6e05d2ed86227d4b0381d7d63,2022-10,Gwent Police,Gwent Police,-3.023620,51.609134,On or near Windrush Close,W01001617,Newport 003A,Unable to prosecute suspect
6bb048c474c8c44f3400a54aa76096aaa359fd7697b3fe8382e38e9a53fc4cbf,2022-10,Gwent Police,Gwent Police,-3.221705,51.693829,On or near Yew Street,W01001326,Caerphilly 003B,Unable to prosecute suspect
804dcc82c09ec7b09118b583899475191dff03692a550831a66a113d729417ec,2022-10,Gwent Police,Gwent Police,-2.909173,51.604754,On or near Spartan Close,W01001639,Newport 004A,Local resolution
