Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
a8912514922494a5acaa50c9a0a18ce7c7ae37d2fd03519e97e1c5c064bfbc13,2022-11,Gwent Police,Gwent Police,,,No location,,,Suspect charged
9394980828f91d7225f7e0398a0cef9d598d436e2b7e911098f172e7247a78a5,2022-11,Gwent Police,Gwent Police,,,No location,,,Investigation complete; no suspect identified
1cdc35ab35cbffb26cc720b22c6f61c89de27e7542833b7f5a0fb499da2dce33,2022-11,Gwent Police,Gwent Police,-3.209186,51.667083,On or near Twyn Gardens,W01001353,Caerphilly 007B,Unable to prosecute suspect
c6dd552adf61370c31a1471c2907c9df8ff4a7167909b09662b078dcf3a08bdb,2022-11,Gwent Police,Gwent Police,-3.083383,51.602690,On or near Ty-Isaf Park Road,W01001413,Caerphilly 017C,Unable to prosecute suspect
8b320afef8eadfccd66518ca936d6658a375fa523cafbaf4a56e3b09c142375e,2022-11,Gwent Police,Gwent Police,-3.231757,51.692106,On or near Church Street,W01001338,Caerphilly 004C,Unable to prosecute suspect
93989f63f70aa698d85f8943627f97ff599314b722372c37f5f921de5a8e2f2a,2022-11,Gwent Police,Gwent Police,-3.046070,51.651574,On or near Ravenscourt,W01001503,Torfaen 009B,Offender given a caution
5210295e6496e9a163965e38f2f0a05c0a9cb1fdf2effc25006e5032f431a89d,2022-11,Gwent Police,Gwent Police,-3.189464,51.651675,On or near Sir Ivor Lane,W01001403,Caerphilly 011C,Unable to prosecute suspect
db0fd81e2ba193662476e656e293d9d748d43e3c35071fd84567774c79def370,2022-11,Gwent Police,Gwent Police,-3.237418,51.633358,On or near Edward Street,W01001434,Caerphilly 013F,Suspect charged
cdfc3133fc963d0cd8d6b00ac0f5951b1c1f372f96f0eeffa3012dfa090e66d0,2022-11,Gwent Police,Gwent Police,-3.216929,51.578254,On or near Ton-Y-Felin Road,W01001373,Caerphilly 022C,Suspect charged
5f40743f30fd86d6042eb1f545c4e19c94d57be06a9f5758bc9949b53e38d516,2022-11,Gwent Police,Gwent Police,-3.141565,51.715100,On or near Aberbeeg Road,W01001465,Blaenau Gwent 009B,Unable to prosecute suspect
031939f0a514b4292ec43f9bba4deac7f644072b957a4101864d6d49d8dd7438,2022-11,Gwent Police,Gwent Police,-3.207868,51.706660,On or near Hillside Avenue,W01001334,Caerphilly 005A,Unable to prosecute suspect
0ac2faf17c1a54cd3ca613021a16a00e6ab16e79a93f338e2b3fcdc59cbc86dd,2022-11,Gwent Police,Gwent Police,-3.057041,51.580712,On or near Russell Close,W01001638,Newport 016C,Formal action is not in the public interest
427bd63a49b73be9eab1f2ef190d22fa6e74fcf563414b9d6708e0fb53aac912,2022-11,Gwent Police,Gwent Police,-3.024194,51.610262,On or near Wye Crescent,W01001617,Newport 003A,Unable to prosecute suspect
c9af3362b7150a2049e79231255c5d5ad6ea99595c0811e00196d42a15ced5f6,2022-11,Gwent Police,Gwent Police,-3.136161,51.655404,On or near Celynen Road,W01001327,Caerphilly 014A,Unable to prosecute suspect
995222f7383908a584ad0c5a8e86347c4279f748c15084bd04f51e4c2b9a0e2a,2022-11,Gwent Police,Gwent Police,-3.215835,51.551335,On or near Wenallt Road,W01001852,Cardiff 004B,Unable to prosecute suspect
b7b7e015fec5a3f129d85d8764e2f07b8a2f082de344728a15b9f81c51447729,2022-11,Gwent Police,Gwent Police,-3.071071,51.594270,On or near Iris Road,W01001670,Newport 009B,Unable to prosecute suspect
b8a8201327261f48483d5e3f9b104c9881f10a6c2b18c1a83eab6f9efe9dd3ec,2022-11,Gwent Police,Gwent Police,-3.205471,51.587553,On or near Tollgate Close,W01001420,Caerphilly 022D,Unable to prosecute suspect
e8aa1c7b98201a3de18ba60c6fd830fa6a320d295d3b362a216dc1367b7f3363,2022-11,Gwent Police,Gwent Police,-3.215835,51.551335,On or near Wenallt Road,W01001852,Cardiff 004B,Unable to prosecute suspect
8e400be8127b4e90c49948e81cf892f58501469e44f0eacf2858a36ef6ead82f,2022-11,Gwent Police,Gwent Police,-3.226838,51.679254,On or near Thomas Street,W01001362,Caerphilly 003C,Unable to prosecute suspect
f630ace60950d8a3fc477a73f6d4b9a0cfe9f94a71bbe38e0949c2500a54f56c,2022-11,Gwent Police,Gwent Police,-3.002965,51.585359,On or near Windsor Terrace,W01001685,Newport 014B,Unable to prosecute suspect
536358f74c93bdbbcf9916eacd62376b0f73d6f273240eb50606d91b1b6167e8,2022-11,Gwent Police,Gwent Police,-3.005469,51.585023,On or near Caerau Road,W01001685,Newport 014B,Unable to prosecute suspect
985086008e59cd1e0ec12b626b7144b509a7e5f668036d3a42772874d98843c0,2022-11,Gwent Police,Gwent Police,-3.002965,51.585359,On or near Windsor Terrace,W01001685,Newport 014B,Unable to prosecute suspect
7f8908dafec4d1111f458b42964a1a460043412ca6662259c0fdc848b41a22a1,2022-11,Gwent Police,Gwent Police,-3.026958,51.608592,On or near Monnow Way,W01001617,Newport 003A,Unable to prosecute suspect
52a978cfe6ae4348147747ef280104554b3acf044c599d99c84877b14c164a19,2022-11,Gwent Police,Gwent Police,-3.189464,51.651675,On or near Sir Ivor Lane,W01001403,Caerphilly 011C,Unable to prosecute suspect
7ef82e3182ddffdce0dea3438c3b2bf65bc53cd0b8a256438292e7b46377603c,2022-11,Gwent Police,Gwent Police,-3.192975,51.798966,On or near Lansbury Terrace,W01001440,Blaenau Gwent 001A,Local resolution
50487d4d623a88640f3582a357c39bc66cee56852356303cc6151bb3232b8703,2022-11,Gwent Police,Gwent Police,-3.232151,51.605359,On or near Grove Street,W01001368,Caerphilly 019C,Unable to prosecute suspect
612d05e89dbdcc727574d1c0824c1980e2d8ae2e1d86015a8213030289be2ec4,2022-11,Gwent Police,Gwent Police,-3.208066,51.772197,On or near Saron Place,W01001461,Blaenau Gwent 007F,Unable to prosecute suspect
7bcd19c6d9eb1e8e4c60c281b19c919eb00af871990733c018c4ce748421ed63,2022-11,Gwent Police,Gwent Police,-3.021792,51.557943,On or near Tredegar House Drive,W01001689,Newport 019D,Local resolution
22fca0a6c9215f08c593d81cc510c39ebc890689719fbf6a524f59b2b13f30db,2022-11,Gwent Police,Gwent Police,-2.961676,51.598607,On or near Renoir Road,W01001614,Newport 005A,Unable to prosecute suspect
9fd4f1ebc71400027cbd688be32f6cee34ab14329a4ce78c3d748edff5851223,2022-11,Gwent Police,Gwent Police,-3.040557,51.703684,On or near Pont Ap Hywell,W01001524,Torfaen 004D,Local resolution
56e9b702556fbd2b72aa14aa858936099b8dbb7a018c86352ba8f2b8e48ff082,2022-11,Gwent Police,Gwent Police,-3.286377,51.652406,On or near Llwyn-Yr-Eos,W01001378,Caerphilly 013B,Unable to prosecute suspect
b207e83d6043a07e1fc3f90391931ee91a35783ef2a2066bf1c13d2ed9f06211,2022-11,Gwent Police,Gwent Police,-3.133699,51.746674,On or near East Bank,W01001454,Blaenau Gwent 008E,Unable to prosecute suspect
5f1a2d60f7a819e1e68d465c16eae6dea246550939d9fcc5875a958bc7471d20,2022-11,Gwent Police,Gwent Police,-3.031616,51.612112,On or near Tone Road,W01001617,Newport 003A,Local resolution
1896e5d4a75a92660fcc70c0c087aa3d4cd83acdda354e7d7d6aa38145d9764f,2022-11,Gwent Police,Gwent Police,-3.182794,51.592010,On or near Coronation Street,W01001346,Caerphilly 020D,Unable to prosecute suspect
c53a8324baa2710c548cc71dde16991a9021e00444b74548cb85cc30220aa945,2022-11,Gwent Police,Gwent Police,-3.182794,51.592010,On or near Coronation Street,W01001346,Caerphilly 020D,Unable to prosecute suspect
fe8c4a700671f630cb328cf415573eeb2c43960020ab897e01d8f7522db5a155,2022-11,Gwent Police,Gwent Police,-3.205886,51.654960,On or near Heol Trelyn,W01001402,Caerphilly 011B,Unable to prosecute suspect
ca9b551855c97eb35160994bbb1baef8a386ac3fe4b7984781d0f3a34f4e1652,2022-11,Gwent Police,Gwent Police,-3.027453,51.556311,On or near Steeplechase Road,W01001688,Newport 019C,Suspect charged
4d61c9a0d90c0ee7521a765d295820574580ac5fa1c86c99dce1efe02c4c1cc6,2022-11,Gwent Police,Gwent Police,-3.206533,51.583505,On or near Dol Yr Eos,W01001421,Caerphilly 022E,Unable to prosecute suspect
2f66d7da02b089b2da89866ecbc4b9a050e7d77a00e68d8e387b3c0a0a41910d,2022-11,Gwent Police,Gwent Police,-3.206533,51.583505,On or near Dol Yr Eos,W01001421,Caerphilly 022E,Unable to prosecute suspect
258143161f1a7c7516beb5388241432b82666fd1ea0ee0535caabfeeae5184f4,2022-11,Gwent Police,Gwent Police,-3.206533,51.583505,On or near Dol Yr Eos,W01001421,Caerphilly 022E,Suspect charged
ba702ce33b0fd06752c89a63449b03182ecfaf1e4aa0b2d4b730855e1f0e33a0,2022-11,Gwent Police,Gwent Police,-3.080292,51.777613,On or near Llanfoist Crescent,W01001488,Torfaen 001B,Unable to prosecute suspect
580c5d0388677ea328a8759a7473e94ee49a110ab73354b0a7ed6a000c6353b8,2022-11,Gwent Police,Gwent Police,-3.199860,51.589922,On or near ,W01001344,Caerphilly 020C,Unable to prosecute suspect
a0632ae6fb5f484250ab4428cad4a784d1897ea7f0a490a428cd71798adc8d84,2022-11,Gwent Police,Gwent Police,-3.218115,51.583215,On or near Acre Close,W01001372,Caerphilly 022B,Unable to prosecute suspect
e743bcacc3ddd256e3fd295a3a0e050bb2a0d776c80b0d925c33eb665c07c3cc,2022-11,Gwent Police,Gwent Police,-3.007979,51.582367,On or near Stow Park Crescent,W01001629,Newport 017A,Unable to prosecute suspect
3045785a502c680ec07f9f5becdaa025d9add08600d60dde9814059aef92aff5,2022-11,Gwent Police,Gwent Police,-3.015892,51.616781,On or near Oliphant Circle,W01001652,Newport 002B,Unable to prosecute suspect
f8a0f30d1d2c8338b8a19b94ed0bb60fea8defc9297fd3d0af92b477a5b18ec7,2022-11,Gwent Police,Gwent Police,-3.183308,51.680025,On or near Rhiw Syr Dafydd Hill,W01001391,Caerphilly 006F,Unable to prosecute suspect
55af6be8789649309d33a7cf30fc5af652efeed4bc5b0f0237800c4f32dae89d,2022-11,Gwent Police,Gwent Police,-2.999243,51.873602,On or near Penyclawdd Lane,W01001548,Monmouthshire 001B,Unable to prosecute suspect
138ff017b4e2b75d79085e203fc84ae581c501de4c72b402b2517d6d3113a36d,2022-11,Gwent Police,Gwent Police,-3.131940,51.733096,On or near Gray Street,W01001437,Blaenau Gwent 008C,Unable to prosecute suspect
89807c78206723ecfdd0dd35f3910fb3f879057b73c8ccf4a1aff5eddcbe68b0,2022-11,Gwent Police,Gwent Police,-2.660759,51.637849,On or near Saxon Place,E01022272,Forest of Dean 010B,Unable to prosecute suspect
cd73827a335df61a86fc775d14dce8660297bd9ee4a1bd4356e64a06b0e16dbc,2022-11,Gwent Police,Gwent Police,-3.025982,51.560819,On or near Jamaica Circle,W01001913,Newport 020F,Offender given a caution
ea7eb765127bd4359481ce612f390bbc662150326cc50b3f0791f0d9ddcbcb06,2022-11,Gwent Police,Gwent Police,-2.986062,51.592650,On or near Gloster Place,W01001676,Newport 007B,Unable to prosecute suspect
5bcef37c259a64abb21f7e38ad8fc87361099e6cd31a549d92b918fbd208dee6,2022-11,Gwent Police,Gwent Police,-3.243599,51.590959,On or near Heol Fawr,W01001400,Caerphilly 019F,Unable to prosecute suspect
26300accd03b6ee6be166084f30b4feeee80d71651175074072b0aebe2768833,2022-11,Gwent Police,Gwent Police,-3.238195,51.657079,On or near Pottery Road,W01001363,Caerphilly 012A,Unable to prosecute suspect
8f081fe4f1c2478cc6723ebc75d7f3f9e14b26bc48284604d7d103edaff1142c,2022-11,Gwent Police,Gwent Police,-3.023110,51.677591,On or near South Street,W01001517,Torfaen 006D,Unable to prosecute suspect
e60f3dd4ae9bdc3f4169d8b9c6d3826b794e77bd6322958c253868bc70b41f08,2022-11,Gwent Police,Gwent Police,-3.239025,51.771677,On or near Roberts Terrace,W01001462,Blaenau Gwent 006A,Unable to prosecute suspect
69e86f50309c0150e3237460bb77f1ae3d3168f7b8c084b299f0f253df970b74,2022-11,Gwent Police,Gwent Police,-2.946910,51.580762,On or near Broadmead Park,W01001646,Newport 015E,Unable to prosecute suspect
656428663acc27888109f630f7a98324846ba68c85f07f7553c62dabd8575862,2022-11,Gwent Police,Gwent Police,-2.977995,51.604191,On or near Haisbro' Avenue,W01001678,Newport 005D,Unable to prosecute suspect
a94ba8eff16912957aaea7f58c921acae6e90208bb04922d7902273ca0018679,2022-11,Gwent Police,Gwent Police,-3.023574,51.653931,On or near ,W01001506,Torfaen 010A,Unable to prosecute suspect
622487b62705b9e612b40b991aea341d89915af72e0d4067a8516ec2e6a809a8,2022-11,Gwent Police,Gwent Police,-3.054139,51.585018,On or near Jubilee Way,W01001672,Newport 009C,Unable to prosecute suspect
77656ec6068701138119909ec4b0136a5d649007c5fd773ec7331bfe807f100e,2022-11,Gwent Police,Gwent Police,-3.045234,51.644128,On or near Ffordd Fairwater,W01001497,Torfaen 011A,Unable to prosecute suspect
dc4e53042fd3e3cb9430570e03417b88046b87e17430d64da4f9664d4c19caa0,2022-11,Gwent Police,Gwent Police,-2.996072,51.572312,On or near ,W01001660,Newport 018B,Unable to prosecute suspect
8690e45f5271e4713fc6b7050c2d73d58e84cd6053b039175541ac7f8194d6e9,2022-11,Gwent Police,Gwent Police,-2.979603,51.597047,On or near Richmond Road,W01001680,Newport 007E,Unable to prosecute suspect
13cbe3b6d59c5390687e72e11607a267394833938f86a993210922ea4ec9872b,2022-11,Gwent Police,Gwent Police,-3.042688,51.638342,On or near Oxtens,W01001492,Torfaen 012A,Unable to prosecute suspect
6a07f7fc47397d8ea0337e3a804cdf36d800e3218acb4f95a0b3c0f436bb6288,2022-11,Gwent Police,Gwent Police,-2.997794,51.590474,On or near Mill Street,W01001685,Newport 014B,Unable to prosecute suspect
1a53d05a811e002405720c91a22e239b3eac069ae5677102e99157876fc9a4d0,2022-11,Gwent Police,Gwent Police,-3.289025,51.766536,On or near Warmington Place,W01001429,Caerphilly 001F,Unable to prosecute suspect
b75bdb5dda93abfe2a66f05729bfe76e9dedce3987ae7b82427fb72f776cbfe6,2022-11,Gwent Police,Gwent Police,-3.236981,51.767446,On or near Hill View,W01001462,Blaenau Gwent 006A,Unable to prosecute suspect
20180efec4beba4adda24f3e293dc55461572065576c203ad2da02468c704856,2022-11,Gwent Police,Gwent Police,-3.216259,51.801434,On or near Alder Grove,W01001470,Blaenau Gwent 001D,Unable to prosecute suspect
c4399ddbbb824c0db567d92f675c1e9755c592a230e303a4c48942ded6ce071a,2022-11,Gwent Police,Gwent Police,-2.982654,51.596599,On or near Morden Lane,W01001675,Newport 007A,Unable to prosecute suspect
227ebc1402fc2efb69ba371a14557911460169e3d46279cf0e2166b8b9385f85,2022-11,Gwent Police,Gwent Police,-2.990927,51.588635,On or near Edwardian Mews,W01001693,Newport 013E,Unable to prosecute suspect
ce8c586ba22b9a44f6d46a619ca63a90c5ca9f014a38782f0428dfba6bccca39,2022-11,Gwent Police,Gwent Police,-3.088225,51.602879,On or near Springfield Road,W01001413,Caerphilly 017C,Unable to prosecute suspect
d46ffadca9c7a2fc8fb98faae0981d138a2966454ca50521814daf74d62f6cdf,2022-11,Gwent Police,Gwent Police,-2.990005,51.593390,On or near Llanvair Road,W01001676,Newport 007B,Unable to prosecute suspect
f815064585c822a8e7dc3c802c055b351abff410b038d792393808abcc42c898,2022-11,Gwent Police,Gwent Police,-2.931192,51.597630,On or near Howe Circle,W01001663,Newport 008C,Unable to prosecute suspect
4219eecf6448b02698fcacc91afe11f8239441fd358e0cd6aee2f5f63f3612d3,2022-11,Gwent Police,Gwent Police,-3.022960,51.652327,On or near ,W01001506,Torfaen 010A,Unable to prosecute suspect
7932fe6c0cd98f7703de0af3d21087904baba866e990bafb917e1e1836602ee9,2022-11,Gwent Police,Gwent Police,-3.286686,51.652088,On or near Primrose Close,W01001378,Caerphilly 013B,Unable to prosecute suspect
0c76c4f1e66fe9fc0ca086fc613b03fb4e235c512a29f18250478ec038ee10c5,2022-11,Gwent Police,Gwent Police,-2.939888,51.575478,On or near Spencer Way,W01001649,Newport 004D,Unable to prosecute suspect
c215360d4d9d0c8c56cfd0ba30f8b32cb36fcb609a5a98a6143cb7560f5aefbb,2022-11,Gwent Police,Gwent Police,-2.944325,51.578014,On or near ,W01001646,Newport 015E,Unable to prosecute suspect
fd234b6145e01b5b63b8de2a2fa62b69613b91ec27fdac6c801945c267585193,2022-11,Gwent Police,Gwent Police,-2.762812,51.586608,On or near Longfellow Court,W01001598,Monmouthshire 010F,Unable to prosecute suspect
fd8b6ecad303f94fa2b8c9579a4f38a8dc820be1f866141dc3730db49da7f6c5,2022-11,Gwent Police,Gwent Police,-3.230554,51.647727,On or near Heol Uchaf,W01001365,Caerphilly 012C,Suspect charged
d0c6949bc4857a982ac345f508f585f1995eab09f58f9d9b4cab1dc225c57071,2022-11,Gwent Police,Gwent Police,-3.022146,51.607807,On or near Dart Road,W01001618,Newport 003B,Unable to prosecute suspect
76104fdbe39ebb5f5bfdfafe8d721657b2cdbc39ccedc7f47f185731e6a359ef,2022-11,Gwent Police,Gwent Police,-3.205872,51.577622,On or near Wedgewood Court,W01001421,Caerphilly 022E,Unable to prosecute suspect
eb297a42296a64ca87ae3cabb131f2beac4f2fa9c0838e3ef0ffd09653f96ea2,2022-11,Gwent Police,Gwent Police,-3.022026,51.824556,On or near Radstock Court,W01001557,Monmouthshire 001C,Unable to prosecute suspect
fd2e1e9ce12ceb3da64c77b63437404adf5185390d41b13fe032cac733f87927,2022-11,Gwent Police,Gwent Police,-2.995634,51.589387,On or near Market Street,W01001685,Newport 014B,Unable to prosecute suspect
ec489ec734cbb303ecf4c289a20bea113adcb80934bdb405f368a7ac2c0224f9,2022-11,Gwent Police,Gwent Police,-3.092744,51.611874,On or near Fairview Avenue,W01001409,Caerphilly 016C,Unable to prosecute suspect
c52899e34fa89e06bf24b3be720f2f763e2c8b70b4ec98c7b04fe2b2f0004e61,2022-11,Gwent Police,Gwent Police,-3.029043,51.647130,On or near The Beeches,W01001527,Torfaen 010C,Offender given a caution
6a279bb2f8828d8162067e701c7d2b19636b090757523cd77156132a151a1306,2022-11,Gwent Police,Gwent Police,-3.018679,51.833136,On or near Rother Avenue,W01001546,Monmouthshire 002A,Unable to prosecute suspect
2095991430e5b2ac5785794f6a3a7ac9e5eaee728a85490a355fc98682f7cbad,2022-11,Gwent Police,Gwent Police,-3.175075,51.799344,On or near Worcester Street,W01001448,Blaenau Gwent 002C,Unable to prosecute suspect
39defc2942b332955dbded2aff41cc5854d2822f4f1e574b919df1e952876fe1,2022-11,Gwent Police,Gwent Police,-3.281096,51.743415,On or near Rhiw Pidwelt,W01001406,Caerphilly 001D,Unable to prosecute suspect
100daf870f027cf9632f96cfadc6e4955721714383e05e3cca43fdc8bc5b4d49,2022-11,Gwent Police,Gwent Police,-2.735318,51.813392,On or near Willow Drive,W01001553,Monmouthshire 004B,Unable to prosecute suspect
b037262cb0b09755eeb3b999403f38b7f7b4277a6b49d26cdf0769a04d930a30,2022-11,Gwent Police,Gwent Police,-2.966142,51.615835,On or near Roman Way,W01001626,Newport 001D,Unable to prosecute suspect
7811f3cfd38cd7ae4a65e74dfcf754634a316be029559107e177715077bfb5ba,2022-11,Gwent Police,Gwent Police,-2.933418,51.591382,On or near Tippett Close,W01001666,Newport 010B,Unable to prosecute suspect
425f212c8f00f99a3db61d78e7c39152f77e218b7f48e8dda0328f866b146650,2022-11,Gwent Police,Gwent Police,-2.946111,51.574214,On or near Queensway Meadows,W01001646,Newport 015E,Unable to prosecute suspect
c40a784e606b10d98c63f10912dc5c5aced8305cddde7689b052b74a1b8fb5e5,2022-11,Gwent Police,Gwent Police,-3.112082,51.548615,On or near Afon Close,W01001657,Newport 020C,Unable to prosecute suspect
b686e6107b5382c98fc3538882ca357d76d52d0d11e15b8fe37ebd9f1d529793,2022-11,Gwent Police,Gwent Police,-3.227977,51.581772,On or near Mill View,W01001370,Caerphilly 023A,Unable to prosecute suspect
309a79dbde35471a3f385b1b00f3b000c87c1ab0644761c87083fb4b84bd2357,2022-11,Gwent Police,Gwent Police,-3.265697,51.786337,On or near Bryn Rhosyn,W01001474,Blaenau Gwent 003C,Unable to prosecute suspect
9a50c4ebe004f96d3d783cdb687f50e501c55bdb8a31f5ccca4b93ce3156873a,2022-11,Gwent Police,Gwent Police,-3.034077,51.658739,On or near Ffordd Meandy,W01001521,Torfaen 007C,Unable to prosecute suspect
02c2a287678bb11feee5cd88e35154b3212a9a3fc5f7dad7421a129e810ec75c,2022-11,Gwent Police,Gwent Police,-3.223961,51.694840,On or near Pant Street,W01001326,Caerphilly 003B,Unable to prosecute suspect
70b40ede6f93f302ae9a4026d46b9825d5b1372db487283e77203bd391155771,2022-11,Gwent Police,Gwent Police,-3.196433,51.653906,On or near Llanover Avenue,W01001405,Caerphilly 011E,Unable to prosecute suspect
74675ff2b62507ec7392df859e3afccf3f075a2aa8a56a0979b3762c61247108,2022-11,Gwent Police,Gwent Police,-2.970629,51.615600,On or near Lodge Hill,W01001626,Newport 001D,Unable to prosecute suspect
09c975c463553278936d7f5b2ff22e3fc69ba9f379e4bc8a21582aea4ec31ef3,2022-11,Gwent Police,Gwent Police,-2.946111,51.574214,On or near Queensway Meadows,W01001646,Newport 015E,Unable to prosecute suspect
957875247e4037f3298f4da278baeb4e4608130fcfab244b43fabe3f6e66a7ea,2022-11,Gwent Police,Gwent Police,-3.129764,51.722489,On or near Upper Griffin Street,W01001477,Blaenau Gwent 009E,Unable to prosecute suspect
e744c89f3029a75314d792c3afc7871bddd2db5908aecdb81d62ce66ae841710,2022-11,Gwent Police,Gwent Police,-3.202119,51.797084,On or near Heol Siloam,W01001440,Blaenau Gwent 001A,Unable to prosecute suspect
0425c5f8e57490d0a039fb80c6771f245785ed49c79d277c0eb1505f1b7efe76,2022-11,Gwent Police,Gwent Police,-3.218432,51.571864,On or near Station Terrace,W01001425,Caerphilly 024D,Suspect charged
194cda5a75ae6581fb7a20e60651eb64539d1156f9bbbd2af3178d8f15ec02f6,2022-11,Gwent Police,Gwent Police,-3.048335,51.654503,On or near Wye Court,W01001501,Torfaen 009A,Unable to prosecute suspect
01ce8aeedd3f7e9515216ede811ddd873e4c36ae989bbc4be72cb849dd5b1648,2022-11,Gwent Police,Gwent Police,-2.993675,51.600130,On or near The Turnstiles,W01001683,Newport 006D,Suspect charged
368ff2f00bad2e7db55f6278b01fbc4b6ad15ba13513ca96dd0ae49fc48e07c4,2022-11,Gwent Police,Gwent Police,-3.260239,51.783518,On or near Bevan Avenue,W01001480,Blaenau Gwent 003E,Unable to prosecute suspect
078e731024ccd732b4b961ed5d77a8f21894ca82cc67a015243f67b3694eafe1,2022-11,Gwent Police,Gwent Police,-2.964674,51.586102,On or near Conway Court,W01001611,Newport 011A,Unable to prosecute suspect
65fb3f58c9a1e105a2c7fc2946d9d64649a442e706c516d01757cc8a6b7c5648,2022-11,Gwent Police,Gwent Police,-2.999439,51.583842,On or near Clifton Place,W01001687,Newport 014D,Unable to prosecute suspect
6e73ac9eca408cd7e89689c8e1fbd7ce7c279548cd1dfcaa74c60ddcb8f6aedc,2022-11,Gwent Police,Gwent Police,-2.991446,51.580655,On or near Mountjoy Street,W01001662,Newport 018D,Unable to prosecute suspect
6156f6d6162cfd21d453da1c7ae5b8b78bdca0d611d7c45b9a344b1b32703c51,2022-11,Gwent Police,Gwent Police,-3.228361,51.749904,On or near ,W01001478,Blaenau Gwent 006C,Unable to prosecute suspect
c3ccc8ed7d3af6cd6b3c3d73e1791fc49717da89dcf835320ce92d37dc77d685,2022-11,Gwent Police,Gwent Police,-3.181490,51.744612,On or near Emlyn Road,W01001450,Blaenau Gwent 007A,Unable to prosecute suspect
6051387d36514b0302a9a63de592ea360f30673b24be9b9d5209fcec1e1b7985,2022-11,Gwent Police,Gwent Police,-3.138963,51.730789,On or near Carlyle Street,W01001435,Blaenau Gwent 008A,Unable to prosecute suspect
4558fb76bf37267bc7a3adeaeff938fd89503fb6db7a1fc68182a86ef08a4c0d,2022-11,Gwent Police,Gwent Police,-2.927584,51.596994,On or near Mountbatten Close,W01001664,Newport 010A,Unable to prosecute suspect
f47e096aa934b36894e765c4230dc2873c5cbf79e7e383079b8af46c576da623,2022-11,Gwent Police,Gwent Police,-3.021555,51.571837,On or near Burns Close,W01001632,Newport 017D,Formal action is not in the public interest
58fe31d0e4a79691509003a882040d5b70a71a4e2225a641ffee5e1fc957aa49,2022-11,Gwent Police,Gwent Police,-3.033953,51.650765,On or near Coed y Garn,W01001528,Torfaen 010D,Unable to prosecute suspect
d8d5796bc6ede05fdf39f8775618560bbbfabcf62f2d69daf9b7d3cafa1b3718,2022-11,Gwent Police,Gwent Police,-2.962799,51.588213,On or near Chepstow Road,W01001608,Newport 008B,Unable to prosecute suspect
51c2199d1a3e32e7a9f864a5288bf2e13b871f245e4836973632804500a4bab4,2022-11,Gwent Police,Gwent Police,-3.043010,51.703384,On or near ,W01001524,Torfaen 004D,Unable to prosecute suspect
e8bc223bbdb9160e6861738ca5bf76056d750f26860af2077994cb099382e648,2022-11,Gwent Police,Gwent Police,-3.174500,51.799008,On or near Davies Street,W01001448,Blaenau Gwent 002C,Unable to prosecute suspect
1fcda647bad848f85e0122cebdfcfec1fd849172f51773e6c8e4c7535a5e34d9,2022-11,Gwent Police,Gwent Police,-3.174500,51.799008,On or near Davies Street,W01001448,Blaenau Gwent 002C,Unable to prosecute suspect
d58ee513db48c131274fc4f7db66f117d99f43b843c1231686dcfa0450ab2bf5,2022-11,Gwent Police,Gwent Police,-3.192011,51.656729,On or near Brynhyfryd Street,W01001403,Caerphilly 011C,Unable to prosecute suspect
f24ede43754a6b347e41a77d69e935bf3fcd36da16b8e64f00acf33a6f365c53,2022-11,Gwent Police,Gwent Police,-3.291578,51.651828,On or near Ynys Las,W01001379,Caerphilly 013C,Unable to prosecute suspect
04b51e9ccde5909f63ef4c3e77887f8bdd8c5933c6930455edb601518d09e6fc,2022-11,Gwent Police,Gwent Police,-3.019523,51.638303,On or near The Close,W01001504,Torfaen 013A,Unable to prosecute suspect
c58b080ab1b4ee5aebaa4522a412ad54986648f8e0eca3005d89fc4aef5860d1,2022-11,Gwent Police,Gwent Police,-2.996177,51.580552,On or near ,W01001686,Newport 014C,Unable to prosecute suspect
ad4c75d9530c3649fea5c468f95f21daf36c4f7c9a987d8fce72c73185073a3c,2022-11,Gwent Police,Gwent Police,-3.053706,51.716497,On or near The Beeches,W01001531,Torfaen 003D,Unable to prosecute suspect
03722de0f1bfff565b68d988948c13bd07aa70a1ca48676ef7ca4579a27295cb,2022-11,Gwent Police,Gwent Police,-2.987886,51.575551,On or near ,W01001659,Newport 018A,Suspect charged
081498cec0976d5d79feb235b7a2a0609efbbc91b19c488cb42b30a5f6d4b2c1,2022-11,Gwent Police,Gwent Police,-2.890855,51.647837,On or near ,W01001565,Monmouthshire 006D,Suspect charged
e9e676dd9acde1d42250f62fcbba9d66f6c36f84b75c3e87c851d5b9696b83a0,2022-11,Gwent Police,Gwent Police,-3.078536,51.770220,On or near Coed Eithen Street,W01001487,Torfaen 001A,Unable to prosecute suspect
53079a64b9cb696b16f485e33cefa29bc00ff8f4cb3d68a8dd59018ee2f65fcf,2022-11,Gwent Police,Gwent Police,-3.260239,51.783518,On or near Bevan Avenue,W01001480,Blaenau Gwent 003E,Unable to prosecute suspect
71d4888f689920570e02bd5adfc9fd22ea5654a5361b90a2eab1281067fd8355,2022-11,Gwent Police,Gwent Police,-3.005912,51.619448,On or near Robertson Way,W01001651,Newport 002A,Offender given a caution
