Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
8f61cb4f1e556120622564363eb05d096729dd0ad827ab54cd25bfaf33aaa391,2022-12,Gwent Police,Gwent Police,,,No location,,,Unable to prosecute suspect
8ba190ded4153c2c39b02de1aba9c7fb28fddbff72ba8d8c7c57280bb0830964,2022-12,Gwent Police,Gwent Police,-3.043273,51.639928,On or near Willins,W01001492,Torfaen 012A,Investigation complete; no suspect identified
94507c192a17b3958da47f44bf0ebee115b3fd977fc52c11757ca845d23397e5,2022-12,Gwent Police,Gwent Police,-2.939750,51.596034,On or near Petrol Station,W01001663,Newport 008C,Unable to prosecute suspect
8df12f966d58acebcb56af1c54f60fa0b91a46439d10af27508c40e5f2945218,2022-12,Gwent Police,Gwent Police,-3.029544,51.606718,On or near CROUCH CLOSE,W01001620,Newport 003D,Unable to prosecute suspect
d92173b96903d82ab7578be5b8697a8888e8c7caef87044cd54074432ba5fed8,2022-12,Gwent Police,Gwent Police,-3.035444,51.647038,On or near COLERIDGE GREEN,W01001526,Torfaen 010B,Unable to prosecute suspect
d9fb7243a3acabbd0775177003d05b4bbf3a6eaf7144baeb0b0efafb1367a216,2022-12,Gwent Police,Gwent Police,-2.995986,51.578387,On or near LEWIS CLOSE,W01001662,Newport 018D,Unable to prosecute suspect
ab5fbfa56147e27bc0e41705930618ec2fb64709bbc8c77b370f85162ae6f39b,2022-12,Gwent Police,Gwent Police,-3.207932,51.778007,On or near BETHCAR STREET,W01001460,Blaenau Gwent 007E,Unable to prosecute suspect
67ff4012f7b8fd0cf1794293cc01128962fe179231af33c4d77cdfbd4a2b8a8c,2022-12,Gwent Police,Gwent Police,-3.010627,51.693794,On or near BLODWEN ROAD,W01001511,Torfaen 005B,Unable to prosecute suspect
febf2a9b819ae4dc5cf3ab59c9f99d3659204ee6521895e80469471840411fca,2022-12,Gwent Police,Gwent Police,-2.998152,51.579789,On or near Hospital,W01001686,Newport 014C,Unable to prosecute suspect
a6496d15aafe54d7274c58dbc6b4733f4515a1dd31725bdef90cf111d02d14a2,2022-12,Gwent Police,Gwent Police,-3.010627,51.693794,On or near BLODWEN ROAD,W01001511,Torfaen 005B,Unable to prosecute suspect
5174ab3e0c315b2cbe3f8ee9aab3eae8c58f72f3a61ac69a8e70d51a93228fe5,2022-12,Gwent Police,Gwent Police,-3.014190,51.695238,On or near RUTH ROAD,W01001513,Torfaen 005D,Unable to prosecute suspect
997e486ba0ba284b33136a82603cc2425909d5e36a9f2b2a780baea4839ab1b5,2022-12,Gwent Police,Gwent Police,-3.047983,51.654291,On or near WYE COURT,W01001501,Torfaen 009A,Unable to prosecute suspect
be3125a4d50cfda893552529763056dc59149412981951d9d585be60bfed0bbd,2022-12,Gwent Police,Gwent Police,-3.047983,51.654291,On or near WYE COURT,W01001501,Torfaen 009A,Unable to prosecute suspect
43732f937c64914442fb1fe18d8fc0d59b1bb961ddacfa6187cda1e5ec535838,2022-12,Gwent Police,Gwent Police,-3.047983,51.654291,On or near WYE COURT,W01001501,Torfaen 009A,Unable to prosecute suspect
de175549a854fba07ebb7bd4e81cbd2dd36defce1dbad3a6ebbf4a919bf88aae,2022-12,Gwent Police,Gwent Police,-3.047983,51.654291,On or near WYE COURT,W01001501,Torfaen 009A,Unable to prosecute suspect
23e2142c9498021f5396c610557b83fe65335888aa4a5eeabe783c08f1e6c9aa,2022-12,Gwent Police,Gwent Police,-2.944325,51.578014,On or near ,W01001646,Newport 015E,Suspect charged
9c4701808d43091d4cb776fe73a97c129542451fe5a034202c1b8e73ef12e0a5,2022-12,Gwent Police,Gwent Police,-2.958198,51.587720,On or near Poplar Road,W01001607,Newport 015A,Unable to prosecute suspect
a6c8b26cfa7c99fa92333cdfe9a7ad09939cb7dc0884a025f689c0795217f513,2022-12,Gwent Police,Gwent Police,-2.944325,51.578014,On or near ,W01001646,Newport 015E,Suspect charged
a3b2dca793562509a87303b4deb0ee1f12ed3ca4da0972c2dd794fd5c6a8dbb8,2022-12,Gwent Police,Gwent Police,-2.995634,51.589387,On or near Market Street,W01001685,Newport 014B,Suspect charged
095530c840fa7e42a35b25ac980524b07b857c8da768b416b6b9e24add383dfd,2022-12,Gwent Police,Gwent Police,-3.019483,51.650684,On or near Redbrook Way,W01001506,Torfaen 010A,Unable to prosecute suspect
24e578ba7abac0a54d6dd29d24ad32947d34a00d502d77e50d43530bf066dc73,2022-12,Gwent Police,Gwent Police,-2.970502,51.583258,On or near Keene Street,W01001644,Newport 013C,Unable to prosecute suspect
8097011af2764ab14506d6bbdeb84d48121ebecf8bf7666d05305fa987516a6f,2022-12,Gwent Police,Gwent Police,-2.987924,51.591268,On or near ,W01001693,Newport 013E,Unable to prosecute suspect
79070835424d3fbc8003d5e0839d459c94b78731a43fe01f617d41a973c0869a,2022-12,Gwent Police,Gwent Police,-2.985131,51.594978,On or near Bath Street,W01001676,Newport 007B,Unable to prosecute suspect
0bb0f50e2de174601119023a139ca8c02f3eaa7f98de7f1016c41f10de13128a,2022-12,Gwent Police,Gwent Police,-2.682095,51.790363,On or near Washing's Lane,W01001595,Monmouthshire 007F,Unable to prosecute suspect
925558ba47be579b133625c866e1d33fb419c8f5a42f75258dfc9ebe5efe7cca,2022-12,Gwent Police,Gwent Police,-3.030799,51.643608,On or near Cocker Avenue,W01001532,Torfaen 010E,Unable to prosecute suspect
8c5925a63eac918c85b22c7c9980c6acf08b7d259bd1506b1e93ba183c916a14,2022-12,Gwent Police,Gwent Police,-3.258380,51.743247,On or near Hill Road,W01001374,Caerphilly 001A,Unable to prosecute suspect
5da35f9672062a67fd43ca1529b678a91a12fbd321c07c19e0c67488c452ab82,2022-12,Gwent Police,Gwent Police,-2.998795,51.595933,On or near ,W01001681,Newport 006B,Suspect charged
ef0cb8fafcd197c459a4f2440a2aef7e1ab85655fc3a6199fd15a8841aa1d259,2022-12,Gwent Police,Gwent Police,-2.986163,51.589305,On or near Harrow Road,W01001693,Newport 013E,Unable to prosecute suspect
9afe338b105d6120cd0f7c68e6ae115f5f62d4036e678766bb8efe3525e60d7a,2022-12,Gwent Police,Gwent Police,-3.021161,51.655255,On or near ,W01001506,Torfaen 010A,Unable to prosecute suspect
0d60e4e03f1ed790438ba8f76d31c7b253931ba28aab748cf416b315b43e9a10,2022-12,Gwent Police,Gwent Police,-3.227112,51.647115,On or near Heol Rees,W01001365,Caerphilly 012C,Unable to prosecute suspect
7c95b05b1c17982cde2bf98c9ab927694119cf767a059bb84f2d052dac41deb3,2022-12,Gwent Police,Gwent Police,-2.665415,51.623293,On or near Briton Close,W01001593,Monmouthshire 008E,Unable to prosecute suspect
b801b26fbdaf71f0870234b861a22c2b29cd909b429dc357ff4d731174e8f32f,2022-12,Gwent Police,Gwent Police,-3.011478,51.663818,On or near Kinnock Court,W01001493,Torfaen 008A,Unable to prosecute suspect
a86348ba7e2f754355c18b35d0623913f214ab46a95cab37fb56d893ba774ee3,2022-12,Gwent Police,Gwent Police,-2.987924,51.591268,On or near ,W01001693,Newport 013E,Unable to prosecute suspect
e0d4427301d13d51736bcff2a0959c399548fcdcf3e798d3b28b6f08fdebf8ce,2022-12,Gwent Police,Gwent Police,-2.987176,51.590096,On or near Cedar Road,W01001693,Newport 013E,Unable to prosecute suspect
70314a2c45ec92eebccee9e37f13d5cbf617745fc4658976603c6a35f59b1678,2022-12,Gwent Police,Gwent Police,-3.021237,51.651568,On or near Tudor Road,W01001506,Torfaen 010A,Unable to prosecute suspect
867c83cfb0091921217e4c0435f5c8b63aa8822756332b0586ca4e04aeccb96e,2022-12,Gwent Police,Gwent Police,-3.016768,51.654709,On or near ,W01001506,Torfaen 010A,Unable to prosecute suspect
31e605bd611c013d746a143f946797decfe5a7ea0d2a4c1310391eed24fd2af0,2022-12,Gwent Police,Gwent Police,-3.077448,51.608760,On or near Cheviot Close,W01001407,Caerphilly 016A,Unable to prosecute suspect
dc19019f42e48376abd792fa14c0ffc1472c7acb582feeec4a45865af53f242e,2022-12,Gwent Police,Gwent Police,-3.215460,51.782515,On or near Alfred Street,W01001458,Blaenau Gwent 004E,Unable to prosecute suspect
08777213954db8509ef98f9c8817232b0d39a31de5b3f1554896430e32db80d9,2022-12,Gwent Police,Gwent Police,-3.138427,51.700241,On or near Partridge Road,W01001466,Blaenau Gwent 009C,Unable to prosecute suspect
858764f322ef2179d8051e37c8336bf0e255260c7400d9e7bc3e28993cb028b6,2022-12,Gwent Police,Gwent Police,-3.127438,51.629520,On or near Castle Close,W01001355,Caerphilly 015A,Unable to prosecute suspect
76a8c1f2bbd73edf654209f5cc232fc4b1497867f62b497efd6b674bef6684c1,2022-12,Gwent Police,Gwent Police,-3.081895,51.771907,On or near James Street,W01001490,Torfaen 001D,Unable to prosecute suspect
54ac6794bd9647b5d648692038dc7ddccf08bc07a03e5f690ec89dd94311f90c,2022-12,Gwent Police,Gwent Police,-3.042591,51.585616,On or near Tudor Crescent,W01001674,Newport 009E,Unable to prosecute suspect
d2674e22d11588aafbe34ca132e55370b4280f5462c3b3f7fc9df085c3d70221,2022-12,Gwent Police,Gwent Police,-2.989020,51.594577,On or near Collier Street,W01001676,Newport 007B,Unable to prosecute suspect
4e997ceb7337b67b1196acc2f320dc2b231355af031df29a21beac853ae962dc,2022-12,Gwent Police,Gwent Police,-3.186783,51.800647,On or near Bryn Coch,W01001447,Blaenau Gwent 002B,Unable to prosecute suspect
de53fdc1da827a149c2dc868c6fa84f69faa32cb1ba7ce9caabd34f579956fff,2022-12,Gwent Police,Gwent Police,-3.138427,51.700241,On or near Partridge Road,W01001466,Blaenau Gwent 009C,Unable to prosecute suspect
0b953edd77e37041e5517231e87f3f32b64b66f8bd91057a025cbefc82c41352,2022-12,Gwent Police,Gwent Police,-2.984802,51.593102,On or near Gloster Street,W01001676,Newport 007B,Unable to prosecute suspect
9a7676ebc519c6f22f640a2bf3c2e024d97842a0cd7ea4ecab15ac87847c4ba1,2022-12,Gwent Police,Gwent Police,-3.063659,51.577325,On or near Clearwell Court,W01001635,Newport 016A,Unable to prosecute suspect
d9ec5c3ec14dcc4658b9a6e8b04f4f2feb24f98fa719e59e1f5fd84c089bdea5,2022-12,Gwent Police,Gwent Police,-3.025082,51.665687,On or near Tynewydd Farm Close,W01001520,Torfaen 007B,Unable to prosecute suspect
dd78ae46089d21efc5b44578f9a443f84ee1ef4e27bdf921464fbd82ea11ca5f,2022-12,Gwent Police,Gwent Police,-3.000628,51.610348,On or near Yewberry Close,W01001655,Newport 002E,Unable to prosecute suspect
6110b4d5367e9b1f275b8c130dac73e51cb9a47e35b487a277708a109ec36149,2022-12,Gwent Police,Gwent Police,-3.238237,51.722753,On or near Penrhyn Terrace,W01001386,Caerphilly 002E,Unable to prosecute suspect
d05e2fb378062f282808544a859a2e05156cad0f5ce1bcc031d06a7391e010d2,2022-12,Gwent Police,Gwent Police,-2.249878,51.866432,On or near Upper Quay Street,E01032937,Gloucester 004F,Unable to prosecute suspect
4628f8bd8e02de7f7e7758bb5e4456b881c5c575742127560fabc3303a6f9549,2022-12,Gwent Police,Gwent Police,-3.005510,51.592090,On or near Campion Close,W01001601,Newport 006A,Unable to prosecute suspect
c90e3cd8f7507aeb119d88226f30a00b26d80f61f2545b4c9cb334db44be8321,2022-12,Gwent Police,Gwent Police,-3.021161,51.655255,On or near ,W01001506,Torfaen 010A,Unable to prosecute suspect
d56b4c6e34e997e324ea1dbaa5e526d21e7ac9bfef9556fe05be38db7a3d348f,2022-12,Gwent Police,Gwent Police,-3.171020,51.482140,On or near Station Terrace,W01001939,Cardiff 032F,Unable to prosecute suspect
cdaf785bbc67465b617b0303544a3dc7c54d4c945e93f9339792c8a0ff180ab7,2022-12,Gwent Police,Gwent Police,-3.015892,51.616781,On or near Oliphant Circle,W01001652,Newport 002B,Unable to prosecute suspect
3a7bb15e8de21248e5d8600185defce45c18c6dfd224ac4dc940018d9a24bb30,2022-12,Gwent Police,Gwent Police,-2.723912,51.804094,On or near Wyefield Court,W01001576,Monmouthshire 004D,Unable to prosecute suspect
477f5ea1bbb9cf67613ba92f1aee66790f6948370736b36f77260111890d771d,2022-12,Gwent Police,Gwent Police,-3.045916,51.703853,On or near King Street,W01001491,Torfaen 004A,Unable to prosecute suspect
ec0689c4c71736ff1a591c4d63f44bc32a4353a8928abe3b7a8c37621b577768,2022-12,Gwent Police,Gwent Police,-3.069301,51.735148,On or near Chapel Close,W01001483,Torfaen 002B,Unable to prosecute suspect
7f3f6baa2896a7e65743b659f4d474660ff595e0dfa5f957ad2338cdef70f504,2022-12,Gwent Police,Gwent Police,-3.165212,51.767226,On or near Mount Pleasant,W01001443,Blaenau Gwent 005A,Unable to prosecute suspect
aaff36a27a335aa4e2fb7948aef75430c8c032f9fdc2efcd72c652986d9361d0,2022-12,Gwent Police,Gwent Police,-3.024120,51.669832,On or near Rhodfa'r Hebog,W01001520,Torfaen 007B,Unable to prosecute suspect
994a842d9c1044a0c9d62a55589bb830f4ca4cea2ba9a0ba6a55f79902a1c8e9,2022-12,Gwent Police,Gwent Police,-3.045311,51.660024,On or near Thornhill Road,W01001538,Torfaen 009D,Unable to prosecute suspect
cef1755f30fab850e0036a8d899599282df306f88329b00d8cd3a8a635ea461e,2022-12,Gwent Police,Gwent Police,-3.194820,51.668453,On or near ,W01001350,Caerphilly 009C,Unable to prosecute suspect
b04fe43c893830515de50d4e7fd0d42c6d84dbba81ef369e244b604778f1822d,2022-12,Gwent Police,Gwent Police,-3.253299,51.786793,On or near Meadow Crescent,W01001472,Blaenau Gwent 003A,Suspect charged
f1d04607f4b798be6ad8156f767715ff26ed68774183ec4288393d9c5b062333,2022-12,Gwent Police,Gwent Police,-3.172978,51.801253,On or near Church Lane,W01001448,Blaenau Gwent 002C,Unable to prosecute suspect
8eece2526b73de2192f4bee65056d244d8e73466797db21bf4fc5c46a63611b7,2022-12,Gwent Police,Gwent Police,-3.221537,51.659627,On or near William Street,W01001389,Caerphilly 007E,Unable to prosecute suspect
1631eedc5df627a026ff585b4364dcedf9143b5bdd78163a4bf7dfa36787129d,2022-12,Gwent Police,Gwent Police,-3.045205,51.662992,On or near Sycamore Place,W01001538,Torfaen 009D,Unable to prosecute suspect
a88505de46a504b401e8dc9205ed8d2079b2b6780e10921d04f3485fba2609e3,2022-12,Gwent Police,Gwent Police,-3.201234,51.483777,On or near Glynne Street,W01001860,Cardiff 034C,Unable to prosecute suspect
b997c059c9ccfa4762052b1e04bbcfc9501f8bdc01528046f02ea684eb7a7b59,2022-12,Gwent Police,Gwent Police,-3.248729,51.777751,On or near Stocktonville,W01001481,Blaenau Gwent 006E,Unable to prosecute suspect
35ef0037fa7b658521d397378078b09277244dda7222c1d8ed2772ac7035b36b,2022-12,Gwent Police,Gwent Police,-3.050322,51.647274,On or near ,W01001497,Torfaen 011A,Unable to prosecute suspect
7d980039319aaed4db0035208d9faf4218c78c2a48f0988e07ddc4496e7c80a4,2022-12,Gwent Police,Gwent Police,-3.105279,51.614220,On or near Cwrt Yr Ysgol,W01001411,Caerphilly 017A,Local resolution
e3c59042dac49a34dd2a5f47294249c87278eac61b91742df3d090d5d54a710e,2022-12,Gwent Police,Gwent Police,,,No location,,,Unable to prosecute suspect
d48b167f79b25ec492b5f94c929e2156de2f4bd854bec94ef047e611c13aa6e3,2022-12,Gwent Police,Gwent Police,-3.036652,51.610647,On or near Clist Road,W01001619,Newport 003C,Unable to prosecute suspect
7675a413697c513a95c08767a21ac8b16136f51536309f961f01f02730cbb50f,2022-12,Gwent Police,Gwent Police,-3.259254,51.787170,On or near Station Road,W01001474,Blaenau Gwent 003C,Unable to prosecute suspect
5ad8acfc302199595b0fc4c69a3b557225d3833f6a3c63af1a09783cb8201d75,2022-12,Gwent Police,Gwent Police,-3.262419,51.784727,On or near Bryn Meadow Close,W01001474,Blaenau Gwent 003C,Unable to prosecute suspect
75cece43b2845a9e206a106c878a95474ab9e0bd5e5c75789dc00fbacdf5f995,2022-12,Gwent Police,Gwent Police,-3.150198,51.698193,On or near Pentwyn Terrace,W01001358,Caerphilly 006C,Unable to prosecute suspect
3f6ae3e8961ab4b28eba543c642892004372627e022d07a5320eac03e8d18d81,2022-12,Gwent Police,Gwent Police,-3.417741,51.585945,On or near Investiture Place,W01001251,Rhondda Cynon Taf 024C,Unable to prosecute suspect
2e0f26cdf906008286896752c88e170e3327ac80c70bcf1d92f5cc1c822f5da6,2022-12,Gwent Police,Gwent Police,-3.021502,51.653697,On or near ,W01001506,Torfaen 010A,Formal action is not in the public interest
09a5f69a4b2b6c12524b54fa8b272140515b9390a99cd3203b95d4343cac5466,2022-12,Gwent Police,Gwent Police,-3.237366,51.588417,On or near Bryn Heulog,W01001393,Caerphilly 019D,Unable to prosecute suspect
9d36baf67c25cdad1379f47a3f83be269b1f89adcd5e51d08c66edd97e0ca0ff,2022-12,Gwent Police,Gwent Police,-3.140055,51.677476,On or near Crown Street,W01001359,Caerphilly 006D,Unable to prosecute suspect
b0cc32b0fc861eb3894d25e1332b7bb8539edcaa7e35a4d868c97ad25ee74200,2022-12,Gwent Police,Gwent Police,-2.999660,51.587320,On or near Caxton Place,W01001685,Newport 014B,Unable to prosecute suspect
9aa069688ef1094a294e3803c95823f0ed62a2f56df85575fd618e904d5fc881,2022-12,Gwent Police,Gwent Police,-3.288629,51.651294,On or near High Street,W01001378,Caerphilly 013B,Unable to prosecute suspect
8b4d9c85113ace73673a13b049e419caba599e07bc1a8f1777637dd1de3bea9d,2022-12,Gwent Police,Gwent Police,-2.710822,51.815566,On or near Monkswell Close,W01001554,Monmouthshire 004C,Unable to prosecute suspect
8dea8df6ed933658ce7fbe43579d118b51142c50c929e80e7cfcc1aee6dce0c1,2022-12,Gwent Police,Gwent Police,-3.209601,51.580021,On or near Maxton Court,W01001421,Caerphilly 022E,Unable to prosecute suspect
a7dd1993ea0399ae06eccc5e2ee3d3bc4463cf59cc0b8dcb58cef52619858e90,2022-12,Gwent Police,Gwent Police,-3.131859,51.700286,On or near ,W01001466,Blaenau Gwent 009C,Unable to prosecute suspect
7ed765a5f594c4a5be7acd5b1c51a379d1cfcb7cd59ca3effe9d32cccb2bb7cf,2022-12,Gwent Police,Gwent Police,-3.209601,51.580021,On or near Maxton Court,W01001421,Caerphilly 022E,Unable to prosecute suspect
338dff834063964eb9b10f38566ae644fec60629fbb5cc9d6f9d47d7892848d1,2022-12,Gwent Police,Gwent Police,-3.240765,51.572772,On or near Druids Close,W01001398,Caerphilly 024A,Unable to prosecute suspect
be00d5d4a16353dcb55d53037b21ff1eba4bb2f4c277b602dde6985b3d48b200,2022-12,Gwent Police,Gwent Police,-3.234168,51.657867,On or near Valley View,W01001363,Caerphilly 012A,Unable to prosecute suspect
598e1dc6ef1c44a4f4fa6fd2d9096563dc462264800989fa0e98df3ef681d863,2022-12,Gwent Police,Gwent Police,-3.040970,51.702773,On or near Commercial Street,W01001524,Torfaen 004D,Unable to prosecute suspect
de2490510ad2ae1b688ab6851265a50903a923db2ccda7469e1ee3e4496457aa,2022-12,Gwent Police,Gwent Police,-2.958353,51.589598,On or near Lawrence Hill Avenue,W01001608,Newport 008B,Unable to prosecute suspect
6e0c2d57f83aa52c3cf17fc7df3b5e55beb50e46d7171081e2609c4f810fbb7e,2022-12,Gwent Police,Gwent Police,-3.001030,51.583325,On or near St Woolos Place,W01001687,Newport 014D,Unable to prosecute suspect
a0d971bcc1ea30c4690efb30e0fae1b4333b8c119acac3d70f8555b650a7061e,2022-12,Gwent Police,Gwent Police,-3.131716,51.732226,On or near Blythe Street,W01001437,Blaenau Gwent 008C,Unable to prosecute suspect
2db0fe09f138f96df13c445699141c10f0e74eb429c55d09b1410f22dfc56d0c,2022-12,Gwent Police,Gwent Police,-3.174500,51.799008,On or near Davies Street,W01001448,Blaenau Gwent 002C,Unable to prosecute suspect
00c958899e8b13158a661d59b9517282ee2b89185653fba5e1dea6cf979957e0,2022-12,Gwent Police,Gwent Police,-3.203397,51.780283,On or near Clos Pen Y Cae,W01001456,Blaenau Gwent 004C,Unable to prosecute suspect
5fd4cd6c69388eb4c99a6eae9e20276fb128148fcd0a92aa38cdd8c7141ff412,2022-12,Gwent Police,Gwent Police,-3.068614,51.739767,On or near Woodland View,W01001483,Torfaen 002B,Unable to prosecute suspect
82455dce0eb0d330cf292be29d0705cd827ad3688ab0b14534563c28f77658d0,2022-12,Gwent Police,Gwent Police,-2.931916,51.588570,On or near Fred Edwards Close,W01001666,Newport 010B,Unable to prosecute suspect
98070ddc11c592b78968bdba4811fa041655170d8b66ccd3ac9a8f78453f350d,2022-12,Gwent Police,Gwent Police,-3.186783,51.800647,On or near Bryn Coch,W01001447,Blaenau Gwent 002B,Unable to prosecute suspect
fe9221b17c6deb6770d5b26dec0892dc65a5728c2cb8d2e5334a44246d704999,2022-12,Gwent Police,Gwent Police,-2.997721,51.588461,On or near Cambrian Road,W01001685,Newport 014B,Unable to prosecute suspect
fc7886c934fd754f14f99e1d901c11a396f6c6f2846266625df494eb46b3c8e4,2022-12,Gwent Police,Gwent Police,-3.244425,51.781260,On or near ,W01001475,Blaenau Gwent 003D,Unable to prosecute suspect
77ee7c14d72988652f9730dadce854ff01495bde96d293c4b1154b080a0c4d83,2022-12,Gwent Police,Gwent Police,-2.664872,51.622711,On or near Alice Crescent,W01001593,Monmouthshire 008E,Unable to prosecute suspect
841d011f5096c2158454c47df83a0acfe462edac249b3e36faffb3c4943da57c,2022-12,Gwent Police,Gwent Police,-3.175130,51.799964,On or near ,W01001448,Blaenau Gwent 002C,Suspect charged
7da9d38f7edc3323d94b31132bc2d99a92723bec4be8f1e732b1fd4088483019,2022-12,Gwent Police,Gwent Police,-3.134083,51.668866,On or near Clos Tir-Y-Pwll,W01001381,Caerphilly 010B,Unable to prosecute suspect
38ff7938c26622e9e8cbe07cfb626be759eb0ef282cd6467dd221c22bae6793b,2022-12,Gwent Police,Gwent Police,-2.999154,51.583377,On or near Clifton Road,W01001687,Newport 014D,Unable to prosecute suspect
3feb6d37028784a3e0e3dc769d21b3a1bc916bb5af2b3f7633485d9a028b61ce,2022-12,Gwent Police,Gwent Police,-2.712220,51.815899,On or near Monkswell Road,W01001554,Monmouthshire 004C,Local resolution
f5d3434ca623b2476a35a89fa4e746036da81c11c605c63e91e70c97e09a5cb4,2022-12,Gwent Police,Gwent Police,-3.229441,51.689909,On or near Capel Street,W01001338,Caerphilly 004C,Unable to prosecute suspect
762b592d575471c2a09147b38097b4ca96699781817df7d68d7b40a7e683ec9b,2022-12,Gwent Police,Gwent Police,-3.215064,51.785576,On or near Clos Trehelyg,W01001458,Blaenau Gwent 004E,Local resolution
a0843e615b218b8bc0500f9efe3571e04a6037d4bed9809239eff5431615d365,2022-12,Gwent Police,Gwent Police,-3.041803,51.691778,On or near Penyrheol Road,W01001496,Torfaen 004B,Local resolution
a518f97922513cf8efc88cf98bdb6de5c751ad2205171b919f04830e28b84010,2022-12,Gwent Police,Gwent Police,-2.961676,51.598607,On or near Renoir Road,W01001614,Newport 005A,Local resolution
d22cac5719c24085de7acc8f19fbf75307796f6fc156ccf64a09eb6825a7bb79,2022-12,Gwent Police,Gwent Police,-3.216602,51.575758,On or near North View Terrace,W01001425,Caerphilly 024D,Local resolution
162e0e1c2b4cea5ddd363c6480bd2f78d6edc5c40bf5ada249cfe6f05ae5be6d,2022-12,Gwent Police,Gwent Police,-2.978762,51.584107,On or near Kelvedon Street,W01001690,Newport 013D,Local resolution
574e43e0536af7c57f37814a6d9b2751d6bb55dcf9cc8dee77e9f6f66182e9d8,2022-12,Gwent Police,Gwent Police,-3.233299,51.653524,On or near THREE ELMS CLOSE,W01001364,Caerphilly 012B,Local resolution
5c6295b12dc26351500b50bb5566bd43b18dbe7a1b5aeeea5c30e4d8f2e04610,2022-12,Gwent Police,Gwent Police,-3.233299,51.653524,On or near THREE ELMS CLOSE,W01001364,Caerphilly 012B,Local resolution
63ece5da4ad5c734420a419548d7d5bf69b075e752b8546e727d446186eec7ea,2022-12,Gwent Police,Gwent Police,-2.987233,51.576069,On or near CONSTABLES CLOSE,W01001659,Newport 018A,Unable to prosecute suspect
f5110d740af506881ecf320089228dc4567b50b7662d1cf937534907420b0fd5,2022-12,Gwent Police,Gwent Police,-3.046067,51.651449,On or near RAVENSCOURT,W01001503,Torfaen 009B,Unable to prosecute suspect
d1c9900b4daa97d5e9192359b1cb498020cfc8b9a5fe54c940574843b12da249,2022-12,Gwent Police,Gwent Police,-2.992290,51.584290,On or near Theatre/Concert Hall,W01001687,Newport 014D,Formal action is not in the public interest
30fa4e11c148b0d8a7726ade339a4af365890e665ff2b1a990dd8d8ef3336d53,2022-12,Gwent Police,Gwent Police,-3.232873,51.587224,On or near LON-Y-BARRI,W01001393,Caerphilly 019D,Unable to prosecute suspect
b5a4508dd8f65f293ecc161487cbcfc17e9c606bc8b12ca16eb7bb51cbc519e6,2022-12,Gwent Police,Gwent Police,-3.082658,51.605565,On or near MANOR WAY,W01001410,Caerphilly 016D,Local resolution
4a7ad178d9df5c493b83efbf3fc6d50e8d63be23951052548854769e04209889,2022-12,Gwent Police,Gwent Police,-3.223644,51.696498,On or near ROCKLEIGH AVENUE,W01001326,Caerphilly 003B,Unable to prosecute suspect
b1b9b36195bacd6c1e1f55e01bd52f4f15e4a23319715b7612214aaba3d35a1d,2022-12,Gwent Police,Gwent Police,-3.011168,51.811424,On or near DE CANTELUPPE CLOSE,W01001564,Monmouthshire 003D,Local resolution
dfdef18726660d72b87ae4927cba33748610df9d6533125d4076940770f715d7,2022-12,Gwent Police,Gwent Police,-3.240005,51.770947,On or near EDWARD TERRACE,W01001462,Blaenau Gwent 006A,Formal action is not in the public interest
1c80bfd3a68803b359dd113081735e693a1caa6b514e081824556705c14bd780,2022-12,Gwent Police,Gwent Police,-3.212980,51.645095,On or near GELLIDEG HEIGHTS,W01001369,Caerphilly 012D,Unable to prosecute suspect
528d8e4e2cb5ac265b21e703da81b75ed2c33d984a58b530ac35e0919cde6d82,2022-12,Gwent Police,Gwent Police,-3.017280,51.605260,On or near Sports/Recreation Area,W01001620,Newport 003D,Unable to prosecute suspect
c42109587aa8b0ec326abec9d9f56cb7eb8f9ceb6bae8a177eed328b899926e5,2022-12,Gwent Police,Gwent Police,-3.196221,51.653027,On or near THE GROVE,W01001405,Caerphilly 011E,Unable to prosecute suspect
457627ff0eeb9c269e4534f761928eaa7b936572e0b0653192cfe1007f571dda,2022-12,Gwent Police,Gwent Police,-3.134582,51.729878,On or near Supermarket,W01001436,Blaenau Gwent 008B,Local resolution
184d2c928c7a50e93c6c91bbd7a1f1d9d2d348b66f6d6c9dd92bf5c76c58be3f,2022-12,Gwent Police,Gwent Police,-3.078144,51.545452,On or near Petrol Station,W01001657,Newport 020C,Unable to prosecute suspect
73c6a6e9b13e0fe0b0b7e000020cbfda5f8a9825ebbc0c5fe02a3174e3da9a0e,2022-12,Gwent Police,Gwent Police,-3.046120,51.703311,On or near HANBURY GROVE,W01001491,Torfaen 004A,Local resolution
c95fbd9ddca42f09107b2f04b41109a55ec05063c93120149b78fd41ece1ef78,2022-12,Gwent Police,Gwent Police,-3.132043,51.754602,On or near Park/Open Space,W01001454,Blaenau Gwent 008E,Local resolution
51acbb0018669903d11aed7e4030b4f5758ad812d2a912be2380b1807f5f25f2,2022-12,Gwent Police,Gwent Police,-3.077624,51.776361,On or near HILLSIDE AVENUE,W01001488,Torfaen 001B,Unable to prosecute suspect
453aeef42a2eab2c14c859a7f9a76744c94ff226b8a3d1d9cba2acdf044b91bf,2022-12,Gwent Police,Gwent Police,-2.775470,51.586543,On or near IFTON TERRACE,W01001582,Monmouthshire 011D,Unable to prosecute suspect
