Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
e7f1f67f2a10e521e66358a578d9436b338897a8cc4486ac99192857a494a5f4,2022-07,Gwent Police,Gwent Police,-3.001125,51.648711,On or near TWM BARLWM VIEW,W01001507,Torfaen 008D,Local resolution
f82caecc5c8211d4857e9517b6779ef239090d9fc494b69d40ea32126d6b9c32,2022-07,Gwent Police,Gwent Police,,,No location,,,Unable to prosecute suspect
ef640a99e3ae1ecc4e272a40f893d36613b338e4ae2282ab88f29ed3c07fd676,2022-07,Gwent Police,Gwent Police,,,No location,,,Unable to prosecute suspect
525bc1cd520336ff0af7f415e91672a05267b0dc4e8b17aa3bdf553cddc209e3,2022-07,Gwent Police,Gwent Police,,,No location,,,Investigation complete; no suspect identified
e7f37ff6f4fd4ba89c3876fbfe74e67961754b95392fefd5b06c563f38eda8b2,2022-07,Gwent Police,Gwent Police,-2.963595,51.598538,On or near FLINT CLOSE,W01001614,Newport 005A,Unable to prosecute suspect
69f4c60174b0a693ec32d1e229fe3484497f30cb64901a207349c3a0db584a8d,2022-07,Gwent Police,Gwent Police,-2.885366,51.598291,On or near WALTWOOD PARK DRIVE,W01001650,Newport 004E,Unable to prosecute suspect
17fbaf8bd8a88dd034447ff8eaa55d835dad08170f99cea9bcccef52066eaacc,2022-07,Gwent Police,Gwent Police,-2.964252,51.585243,On or near CONWAY CROFT,W01001611,Newport 011A,Unable to prosecute suspect
2f3490fe6b1b0be8266f8e4e8f109ae0ebdc6b9277e85cd498ddfe407ea41333,2022-07,Gwent Police,Gwent Police,-2.674866,51.625451,On or near CHARTISTS WAY,W01001593,Monmouthshire 008E,Unable to prosecute suspect
cda466afd2707cc82bb4ef0d6bc410be706c2d9f6038341a941418919f5159c4,2022-07,Gwent Police,Gwent Police,-2.941886,51.572989,On or near QUEENSWAY MEADOWS,W01001649,Newport 004D,Unable to prosecute suspect
ed7febf90d9788c67fb32d231232677fb890d584668e7cd356eb514405e12cf0,2022-07,Gwent Police,Gwent Police,-3.011665,51.812894,On or near BEAUCHAMP CLOSE,W01001564,Monmouthshire 003D,Unable to prosecute suspect
3f2672e02e51b3dab2290693f19eda0d45735d99022503df495640eec3e75b4b,2022-07,Gwent Police,Gwent Police,-3.092889,51.611881,On or near FAIRVIEW AVENUE,W01001409,Caerphilly 016C,Unable to prosecute suspect
4237bf5fca0bf3ee5b30cf2893ca53968649d1dbaf3adaa970c905da518e143d,2022-07,Gwent Police,Gwent Police,-2.960301,51.611432,On or near Parking Area,W01001628,Newport 001F,Unable to prosecute suspect
865dc5d31ad06c4db5780f7c4c6e51acbc4c2449ded08defba9620ee1fbdf280,2022-07,Gwent Police,Gwent Police,-2.990404,51.584539,On or near CAROLINE STREET,W01001687,Newport 014D,Unable to prosecute suspect
23700bdc67e6fb8382699df0e8b0a493a2ac3b3dc99f1194c696ea4627a08d7e,2022-07,Gwent Police,Gwent Police,-3.206781,51.788647,On or near BEAUFORT ROAD,W01001439,Blaenau Gwent 004B,Unable to prosecute suspect
59087a75cbc2c359acb1888b4bec4ba8907d911859d3dc630c54d66ca13a41c3,2022-07,Gwent Police,Gwent Police,-3.408330,51.619086,On or near CORONATION TERRACE,W01001229,Rhondda Cynon Taf 017B,Unable to prosecute suspect
d3a3e753f0137bb128c4bd55e4ce855930e1d09a0f73afe4e8ff29a88dc21379,2022-07,Gwent Police,Gwent Police,-3.032419,51.585148,On or near BRICKYARD LANE,W01001604,Newport 012D,Unable to prosecute suspect
15310053ee2317812d343263c0e938e20d6d48258ff2bf8cbe6cdb32c79485e0,2022-07,Gwent Police,Gwent Police,-3.040680,51.714689,On or near PRICE CLOSE,W01001530,Torfaen 003C,Unable to prosecute suspect
2ee4e40439b8eca424f7acc78707f1f32c942d5de12f780a8db104d6d6143e6c,2022-07,Gwent Police,Gwent Police,-2.752307,51.590264,On or near Supermarket,W01001589,Monmouthshire 010E,Unable to prosecute suspect
2eb4b5bdd78d8132f51a5e06b51f66dff10930da2649f16e767fe6982b6ff55f,2022-07,Gwent Police,Gwent Police,-2.967587,51.579874,On or near COLSTON AVENUE,W01001642,Newport 013A,Unable to prosecute suspect
52b1310becf364cb8be2ad9b7fb985e3d20c076759838b80dda9822b6a5e94a7,2022-07,Gwent Police,Gwent Police,-2.967587,51.579874,On or near COLSTON AVENUE,W01001642,Newport 013A,Unable to prosecute suspect
fbb62394518d44077bf09be9c767832ebd303eef153e11dda37265a9f30d3b7d,2022-07,Gwent Police,Gwent Police,-2.981236,51.586379,On or near GEORGE STREET BRIDGE,W01001690,Newport 013D,Unable to prosecute suspect
50af99520d13cab555b56126e6cf1e66b6323a3e235a4d5419152028307ac3f2,2022-07,Gwent Police,Gwent Police,-3.208172,51.779416,On or near WEST END TERRACE,W01001461,Blaenau Gwent 007F,Unable to prosecute suspect
4770f995f3a5c10d4c8bf7eabdc94fb40cff0ff10540fe8dbb5ebe34ecdf3f31,2022-07,Gwent Police,Gwent Police,-3.014595,51.614967,On or near BAIRD CLOSE,W01001652,Newport 002B,Unable to prosecute suspect
40ca4d62ea9e5935928a28883e90fd076d09ce8c2f665715263b66320f3c2390,2022-07,Gwent Police,Gwent Police,-3.037498,51.640771,On or near COED LEE,W01001492,Torfaen 012A,Unable to prosecute suspect
837b0944cd7fd2f8db2596386739687b21c0326054edb75972c736782e308264,2022-07,Gwent Police,Gwent Police,-3.039667,51.700851,On or near ST JAMES' FIELD,W01001524,Torfaen 004D,Unable to prosecute suspect
48f5ef6cdef37fec327a087bfb512a4f64d14bee81963de60f6c083011fa8c56,2022-07,Gwent Police,Gwent Police,-3.035064,51.644326,On or near WAUN ROAD,W01001532,Torfaen 010E,Unable to prosecute suspect
13afbeefcdce8ad90f0a61eb7c247d7cb0ce06c03deb4371099c3e89c135dcbc,2022-07,Gwent Police,Gwent Police,-2.966736,51.613186,On or near Hospital,W01001626,Newport 001D,Unable to prosecute suspect
88909256bc3deaa10512f25a48068e7988dd9f84f3146fd5b037e073ea92fc42,2022-07,Gwent Police,Gwent Police,-2.989105,51.594486,On or near COLLIER STREET,W01001676,Newport 007B,Unable to prosecute suspect
94121dde0bf3e5331f8a6f08d1731ed921dc511108d4aeb6a4ff390180a833a4,2022-07,Gwent Police,Gwent Police,-2.697329,51.806979,On or near Tudor Road,W01001599,Monmouthshire 004F,Unable to prosecute suspect
7375fd7e701ec6dc4d3285560aa9dd06b077786c5f3d8cce5a4413a2d254211d,2022-07,Gwent Police,Gwent Police,-2.776448,51.586375,On or near Ifton Avenue,W01001582,Monmouthshire 011D,Unable to prosecute suspect
d0d904c76bc70abf490a7691f7aa390072dd37a9e277ceb6e7f3675423a5128a,2022-07,Gwent Police,Gwent Police,-3.016976,51.834873,On or near ,W01001546,Monmouthshire 002A,Unable to prosecute suspect
c2c165fbe78c392cd5eacf4f71167c99f013abcca6bc688513f928c96f579fad,2022-07,Gwent Police,Gwent Police,-2.980379,51.595512,On or near Morden Road,W01001675,Newport 007A,Unable to prosecute suspect
c84309875a59874a2e15076de73a6308b5519b2f5d563379772e847f5f39eadf,2022-07,Gwent Police,Gwent Police,-3.289448,51.771701,On or near Heol-Y-Twyn,W01001428,Caerphilly 001E,Unable to prosecute suspect
c305128e2b4edb4b0c3d959c06b6ca3f9cc47333aab69a7c47803f95c832a3a3,2022-07,Gwent Police,Gwent Police,-3.289448,51.771701,On or near Heol-Y-Twyn,W01001428,Caerphilly 001E,Unable to prosecute suspect
26ba67821968abfa5708b192b8cf690913d61f00729438a72b14739a7cbbfc17,2022-07,Gwent Police,Gwent Police,-3.142137,51.598680,On or near Bryn Heulog Terrace,W01001343,Caerphilly 021B,Unable to prosecute suspect
7e09970ddd031046ec4c6df73545f063b68b04c4468732e41672294564ef4905,2022-07,Gwent Police,Gwent Police,-2.964415,51.587516,On or near Kenilworth Road,W01001611,Newport 011A,Unable to prosecute suspect
f0cf05be01f1e015d9b2c15028808dbfc6e898b252d842be2d2d936512a8a62b,2022-07,Gwent Police,Gwent Police,-2.761499,51.586626,On or near Byron Place,W01001598,Monmouthshire 010F,Unable to prosecute suspect
d4e49ca31e7d42a24b9f57601223d62dca4b4223c1f85facb60562f3be56e1df,2022-07,Gwent Police,Gwent Police,-3.250140,51.773223,On or near Oliver Jones Crescent,W01001481,Blaenau Gwent 006E,Unable to prosecute suspect
3ff1ea0882499647cf7ecd2003f23e720f26bbb83aa090fe0103ff7436216ac8,2022-07,Gwent Police,Gwent Police,-3.234530,51.691933,On or near Clos Y Graig,W01001338,Caerphilly 004C,Unable to prosecute suspect
0dac4fceccf0afc874bf6721d4d4ad26f2670aef035def395420a82f9ad935f4,2022-07,Gwent Police,Gwent Police,-3.193886,51.651603,On or near Manor Road,W01001405,Caerphilly 011E,Unable to prosecute suspect
1ba8ca0052f29a14cb6d270c60def35118e383c70dc8a1f04ddc5a214dda1ad7,2022-07,Gwent Police,Gwent Police,-2.738109,51.806685,On or near Rhodfa Ternata,W01001553,Monmouthshire 004B,Unable to prosecute suspect
ceb8e676d67809b503882e7000f24b0910931058edeba2c025576f87f2a5c2f6,2022-07,Gwent Police,Gwent Police,-2.724189,51.742638,On or near Catbrook Road,W01001594,Monmouthshire 007E,Unable to prosecute suspect
8f08fb1ef216f08e6ae5097f81caab95ce55d18303053dc93888e02093441376,2022-07,Gwent Police,Gwent Police,-2.958090,51.584610,On or near Lime Crescent,W01001607,Newport 015A,Unable to prosecute suspect
5ecebec0903b7c5f4b0b0d0fa7b43ae003e2ac1271575593ca0e74943532dcd6,2022-07,Gwent Police,Gwent Police,-2.958090,51.584610,On or near Lime Crescent,W01001607,Newport 015A,Unable to prosecute suspect
0b62ed739fc1bb914f76e076dd7816a250dfe730f40bdc7e6065eb61ae2ff89e,2022-07,Gwent Police,Gwent Police,-2.963714,51.613040,On or near ,W01001628,Newport 001F,Unable to prosecute suspect
6efebd0654101ed232ef0faa3b5aefa12d05b80ebb3a2b08c393b5c2798bc1e4,2022-07,Gwent Police,Gwent Police,-3.061227,51.750884,On or near Shop Road,W01001482,Torfaen 002A,Unable to prosecute suspect
aae7c2be8ccd071868270be2803567857cd8fabfda837d510bc2ac1ff6fdfe6b,2022-07,Gwent Police,Gwent Police,-3.129764,51.722489,On or near Upper Griffin Street,W01001477,Blaenau Gwent 009E,Unable to prosecute suspect
d68dbaf90f2550276c7100cfa55b58249075014cc6d9ecf3767e108bceb69cdf,2022-07,Gwent Police,Gwent Police,-3.026284,51.691712,On or near ,W01001515,Torfaen 006B,Unable to prosecute suspect
48c5a5fb7b08d0b488ce579000d0abad2f0da0c1637c671c62de5ff0da9e4eda,2022-07,Gwent Police,Gwent Police,-2.982339,51.588662,On or near ORIEL ROAD,W01001692,Newport 011E,Unable to prosecute suspect
43eec97adc854d6eb5743892dd026085d33e23ae9309abde2ae7ddf1d850b366,2022-07,Gwent Police,Gwent Police,-3.089980,51.611027,On or near ROWAN ROAD,W01001409,Caerphilly 016C,Unable to prosecute suspect
5ac98500bb1243f3a236806f45fba7c5538ed3b80f67f44399feb93d31f73c3c,2022-07,Gwent Police,Gwent Police,-3.214249,51.666599,On or near Fair View,W01001388,Caerphilly 007D,Unable to prosecute suspect
1cd6d928933d73b75344d19a24d10cae86834e2b2f1e01f1a2057c05dfb9f65c,2022-07,Gwent Police,Gwent Police,-3.227500,51.580114,On or near LLYS NANT PANDY,W01001370,Caerphilly 023A,Unable to prosecute suspect
70f576d5515a9742935c7a112f727a8ccbf1be6f663267247f86dca5371f6bc4,2022-07,Gwent Police,Gwent Police,-3.082658,51.605565,On or near MANOR WAY,W01001410,Caerphilly 016D,Unable to prosecute suspect
f5eb08eaa71041d493f9905061e6ff0b0eaee7b69f6e1eb2ffdbc6e5cd654e9c,2022-07,Gwent Police,Gwent Police,-3.025637,51.560840,On or near JAMAICA CIRCLE,W01001913,Newport 020F,Unable to prosecute suspect
062858e6802f8434505e372165e1a062166404e28a1a53a39c53a5f03b9d7813,2022-07,Gwent Police,Gwent Police,-3.212518,51.791186,On or near HEOL-PEN-Y-CAE,W01001439,Blaenau Gwent 004B,Unable to prosecute suspect
88d5c420bc761aa9933b0ca5d422f5eb14ded1b96651620b193f60b2dd3545c2,2022-07,Gwent Police,Gwent Police,-3.047484,51.708478,On or near OSBORNE ROAD,W01001540,Torfaen 004E,Unable to prosecute suspect
ea27212769c2b6731d1965497824b6e1200601162ab2cdf5831f7a0f51b68cca,2022-07,Gwent Police,Gwent Police,-3.069681,51.581200,On or near SPRINGFIELD ROAD,W01001638,Newport 016C,Unable to prosecute suspect
932c58c832bee707b984d631a147bc35f1a25d50798986822bc0caeee3b197d4,2022-07,Gwent Police,Gwent Police,-3.022171,51.658403,On or near PLAS TROSNANT,W01001519,Torfaen 007A,Unable to prosecute suspect
3cfe82fc54a6a8f5ac2463061a35721be11a3f5187295083f74be5e6b4435126,2022-07,Gwent Police,Gwent Police,-2.958497,51.590928,On or near GLANMOR PARK AVENUE,W01001608,Newport 008B,Unable to prosecute suspect
1a2101859711f6ab0512b457a39a4da23b054d2c61dc4f607968f618a14871c0,2022-07,Gwent Police,Gwent Police,-2.977315,51.593335,On or near SUMMERHILL AVENUE,W01001691,Newport 011D,Unable to prosecute suspect
7778e46f82c838624647263c26b757fab9f4dc9844772717c1ed0ded8c66a51b,2022-07,Gwent Police,Gwent Police,-3.016142,51.617624,On or near TREVITHICK CLOSE,W01001652,Newport 002B,Unable to prosecute suspect
01f69f7dc41f67e8b4ad6534ea73bd455aa6871fc627a82c574d0ccc85fdbcff,2022-07,Gwent Police,Gwent Police,-3.244975,51.642332,On or near COED-YR-HAF,W01001432,Caerphilly 013D,Unable to prosecute suspect
518a7c69a906b9773471190357ad2658111cf998fbc64a836774b3b719195cd3,2022-07,Gwent Police,Gwent Police,-2.717288,51.811633,On or near NAILER'S LANE,W01001554,Monmouthshire 004C,Unable to prosecute suspect
b8d5f60495cded3dae641bf5158d0bce71d4b3edcce25e6b77c1c7dc4ced83b3,2022-07,Gwent Police,Gwent Police,-3.016142,51.617624,On or near TREVITHICK CLOSE,W01001652,Newport 002B,Unable to prosecute suspect
3be7f7ca6566029b1d11201de09c84c4af1af6d7af1ae42e90a472a60586a7c0,2022-07,Gwent Police,Gwent Police,-3.004398,51.633272,On or near JOHN FIELDING GARDENS,W01001505,Torfaen 013B,Unable to prosecute suspect
f904d42c1009f45813b682aa1fa4934a0f213c21c2ce78f9daa6e730253ea6a0,2022-07,Gwent Police,Gwent Police,-3.223542,51.695959,On or near TY-LLWYD WALK,W01001325,Caerphilly 003A,Unable to prosecute suspect
6c1a3b7e4647b25b43aefc745c4d654a16ea35ed9e6b117b23d65542cab398da,2022-07,Gwent Police,Gwent Police,-2.990709,51.583260,On or near MELLON STREET,W01001687,Newport 014D,Unable to prosecute suspect
41b2759020692f138f48c44fc9c4e57f6f5d4bb05ddbe1ebe7a3d9743548b2af,2022-07,Gwent Police,Gwent Police,-3.132731,51.732863,On or near POWELL STREET,W01001437,Blaenau Gwent 008C,Unable to prosecute suspect
c3d201f01e2cecb49c93cd015b0e5e9ce6fb8ec9085e9399d4ac1c981b514de9,2022-07,Gwent Police,Gwent Police,-2.993493,51.583227,On or near PALMYRA PLACE,W01001687,Newport 014D,Unable to prosecute suspect
80b092f695598e2ddf592743daf98d3d382ec6521df3ce24413f4b5aec93ced1,2022-07,Gwent Police,Gwent Police,-2.993493,51.583227,On or near PALMYRA PLACE,W01001687,Newport 014D,Unable to prosecute suspect
0234300c205b7b02d3740f55f985ecb90db7bc18d9cbcc5c54ef47b6a85cc736,2022-07,Gwent Police,Gwent Police,-2.834152,51.580719,On or near WINDSOR CLOSE,W01001572,Monmouthshire 011A,Unable to prosecute suspect
3d69831ef880af5b3d639315f8321795dd82c10da28ce182d9e50ae1dfd2fb9a,2022-07,Gwent Police,Gwent Police,-3.340262,51.621879,On or near ELMGROVE CLOSE,W01001181,Rhondda Cynon Taf 015B,Unable to prosecute suspect
4700a4041662fe583c6289da809a9b68173614859dc19f9fa7039bc82c5683f3,2022-07,Gwent Police,Gwent Police,-3.294871,51.738903,On or near GLAN-Y-NANT,W01001361,Caerphilly 002B,Unable to prosecute suspect
4c6735fc23a1194597a0673f5b4c9e43e1110d52d5f55cbfd5f5029d8808b432,2022-07,Gwent Police,Gwent Police,-3.207460,51.773363,On or near CHURCH STREET,W01001460,Blaenau Gwent 007E,Unable to prosecute suspect
375f945b11f0d18f20d17f790a7d3054b478f2bcf2fbef40dbccf2a8f6b208fb,2022-07,Gwent Police,Gwent Police,-3.178895,51.736734,On or near KING STREET,W01001451,Blaenau Gwent 007B,Unable to prosecute suspect
2f791b29bc66eaa53725741c7b60abc4f041f8bfd097939d2f49925afe5b2422,2022-07,Gwent Police,Gwent Police,-3.248729,51.777751,On or near STOCKTONVILLE,W01001481,Blaenau Gwent 006E,Unable to prosecute suspect
965c2c6cf1a0930a1c3e288fe940c255c0045b74027869411cc4e7a5dc81f50a,2022-07,Gwent Police,Gwent Police,-3.219455,51.697854,On or near HIGHFIELD CRESCENT,W01001325,Caerphilly 003A,Unable to prosecute suspect
6b7e217dc3aa60e0654d139e6c6d6c215197196989085b40c1974b602840b9ef,2022-07,Gwent Police,Gwent Police,-3.225733,51.677971,On or near MARGARET STREET,W01001362,Caerphilly 003C,Unable to prosecute suspect
2051eff9de5b38cb63fc7493c0fb8f31d8755fd7c2d562a97bb9a4a98fc0087b,2022-07,Gwent Police,Gwent Police,-3.178895,51.736734,On or near KING STREET,W01001451,Blaenau Gwent 007B,Unable to prosecute suspect
fc489ae170a71a8c392cd81cd5340ee3052a7e7e43bb76cb38c980dc25b09e5e,2022-07,Gwent Police,Gwent Police,-3.253499,51.769428,On or near ATTLEE CLOSE,W01001479,Blaenau Gwent 006D,Unable to prosecute suspect
28a2a2f7a33b55543b6cd344d955e849e927bd74609f24f1210660326e022101,2022-07,Gwent Police,Gwent Police,-2.971937,51.588245,On or near Rothesay Road,W01001613,Newport 011C,Unable to prosecute suspect
4b377ce92a413be8e92e1675d50f3f48e15b6e55b185f025218a1ec82ba9a4c1,2022-07,Gwent Police,Gwent Police,-3.191881,51.663906,On or near Thorncombe Road,W01001350,Caerphilly 009C,Unable to prosecute suspect
97315c63dc911ae886771be07016cc68069d0a7bd05aff61181b3d8b82342ae8,2022-07,Gwent Police,Gwent Police,-3.218432,51.571864,On or near Station Terrace,W01001425,Caerphilly 024D,Unable to prosecute suspect
9999983acc5867b79340a055a80b6cf829a3982de1d1ec6be05a4b910548b6ad,2022-07,Gwent Police,Gwent Police,-3.230144,51.599454,On or near Llys Cambria,W01001368,Caerphilly 019C,Unable to prosecute suspect
3895c5fb731330c10f2ef4d5bffe5f4485e92fe37f6dafacd9ae85eedb214fb9,2022-07,Gwent Police,Gwent Police,-2.949082,51.585258,On or near Aberthaw Road,W01001609,Newport 015B,Unable to prosecute suspect
556708e15de52c5e3423ab404d604caf55207b3c09789f24d7eab0c6f6fcb854,2022-07,Gwent Police,Gwent Police,-3.089784,51.608907,On or near Thistle Way,W01001410,Caerphilly 016D,Unable to prosecute suspect
94df668f5b003757c14289745b3d5a63088b25fb380b01368ad9f1bddb1bec44,2022-07,Gwent Police,Gwent Police,-3.261756,51.790084,On or near Llwyn Helyg,W01001474,Blaenau Gwent 003C,Unable to prosecute suspect
66632887a4afb031c60e98aef7849c2f4c63a28048e9095b50d5026c1b14a2b8,2022-07,Gwent Police,Gwent Police,-2.988617,51.582630,On or near Lower Dock Street,W01001661,Newport 018C,Unable to prosecute suspect
1ed8acb3e0a633b0801e943c7608aacb8d1419132c2e867f78dd0c9691c047f7,2022-07,Gwent Police,Gwent Police,-2.993517,51.580979,On or near ,W01001662,Newport 018D,Suspect charged
706b2195cd19459bd3e8a3edd78a2202cdb60d456a5b2c5756412d0526c56d3d,2022-07,Gwent Police,Gwent Police,-3.229018,51.715962,On or near Jubilee Road,W01001384,Caerphilly 002C,Offender given a caution
6fe897260e18ecb96568ea58925ce87a0bd1d03259b48b1268235c96834ab4de,2022-07,Gwent Police,Gwent Police,-3.177420,51.682763,On or near Nant-Gau,W01001390,Caerphilly 006E,Suspect charged
f8423de4fd01c24df88c25a4a26f5829e006e9602cb639ae9d07cd4837f563e1,2022-07,Gwent Police,Gwent Police,-3.013139,51.830091,On or near HIGHFIELD CRESCENT,W01001558,Monmouthshire 002C,Unable to prosecute suspect
81daedfc7ffa1b8696d2bc310e3db3022f987f93d55d089f3f7ac7929ab1c75a,2022-07,Gwent Police,Gwent Police,-2.984911,51.591482,On or near Prince Street,W01001692,Newport 011E,Unable to prosecute suspect
33f73ec63620993e95984a69936499bb0ae94472c6f1f967406d280464180d48,2022-07,Gwent Police,Gwent Police,-2.981772,51.587840,On or near Llanwern Street,W01001692,Newport 011E,Unable to prosecute suspect
ca4314090cab6773cf86f9731fe0dfab3f7492198619521a9a3ef18828c1ece2,2022-07,Gwent Police,Gwent Police,-3.206695,51.773470,On or near Alexandra Street,W01001460,Blaenau Gwent 007E,Unable to prosecute suspect
36b7e3992195dff3b1b37fc6b894026f3f74d87c89e41d178b450dcde9ec6af8,2022-07,Gwent Police,Gwent Police,-2.857356,51.618963,On or near ,W01001640,Newport 004B,Unable to prosecute suspect
78bcd20dcf5114350c791eac3b3b6cd5c8a0918dd6e9de045a7e86bccfde9531,2022-07,Gwent Police,Gwent Police,-3.064515,51.719430,On or near Pentwyn Road,W01001529,Torfaen 003B,Unable to prosecute suspect
8f3194489bc73a4077c1892123fd4e552bd7ed6482dcd8c434e7829d5057b382,2022-07,Gwent Police,Gwent Police,-3.240087,51.784011,On or near Green Meadow,W01001473,Blaenau Gwent 003B,Unable to prosecute suspect
c0427875d3133fc7581ad6f9cd5dd873cd1e7ef3c0c7f67acda001df7e75557e,2022-07,Gwent Police,Gwent Police,-3.240087,51.784011,On or near Green Meadow,W01001473,Blaenau Gwent 003B,Unable to prosecute suspect
f86c23108f07d672048bf8e026d5800b3060b4241e753501d65583c7751ecf6c,2022-07,Gwent Police,Gwent Police,-3.202119,51.797084,On or near Heol Siloam,W01001440,Blaenau Gwent 001A,Unable to prosecute suspect
1e4f57cc1a6682d49fa7b48ec8668960cde6d0ef4d52e8366a0474e5b910a19d,2022-07,Gwent Police,Gwent Police,-3.130930,51.720472,On or near Lower Lancaster Street,W01001476,Blaenau Gwent 009D,Unable to prosecute suspect
c58af354d1294242e5539a47cb8c7920b5e6bd3025ed033fc265b5a0d9573a08,2022-07,Gwent Police,Gwent Police,-3.023905,51.822337,On or near Trinity Street,W01001557,Monmouthshire 001C,Unable to prosecute suspect
2187c0dabd3e622be6d4dd372dcc11628bb8ae0df0a715a27939813d54317901,2022-07,Gwent Police,Gwent Police,-3.187253,51.799761,On or near Heol Helig,W01001447,Blaenau Gwent 002B,Unable to prosecute suspect
d27e0557a60ef356d81cdadc1dee3d7c55be1b8f20936f3a47d1d9067c636207,2022-07,Gwent Police,Gwent Police,-3.062187,51.724468,On or near ,W01001486,Torfaen 002E,Unable to prosecute suspect
857c7185a26523b03cc46870af2c4ca7403c255107f6407bf71e8c5ee5cb5505,2022-07,Gwent Police,Gwent Police,-3.244319,51.722806,On or near Chapel Street,W01001384,Caerphilly 002C,Unable to prosecute suspect
9bea0400d24cfecf025b148934027104cac4194c9fae4c7979c8f41dc85db8b4,2022-07,Gwent Police,Gwent Police,-3.205243,51.771768,On or near Plantation Row,W01001459,Blaenau Gwent 007D,Unable to prosecute suspect
5ec4fad81ad21f2174764e757501bd86e6a610865300f7dd1235b9fec892a4d0,2022-07,Gwent Police,Gwent Police,-2.676078,51.625399,On or near Holly Close,W01001593,Monmouthshire 008E,Unable to prosecute suspect
d31634b64c0c340da89929956860ce72bfeee22f586f1414589d95127067085c,2022-07,Gwent Police,Gwent Police,-2.926464,51.595150,On or near Myra Hess Close,W01001667,Newport 010C,Unable to prosecute suspect
59238a9334d566babc0952919fd591b2430239a6fbe3effa946d173bac4be994,2022-07,Gwent Police,Gwent Police,-3.254306,51.782844,On or near Maple Avenue,W01001480,Blaenau Gwent 003E,Unable to prosecute suspect
a6392281e06c6007f9bc3c9d661cdd7c36b91b16804580742c3d5bf9bdad1e3e,2022-07,Gwent Police,Gwent Police,-3.287597,51.656187,On or near Llancaiach Court,W01001379,Caerphilly 013C,Unable to prosecute suspect
a330bc14b3645f7c1a145a03699a5cbc6988f245ebf0bf6d676a4b44114701fe,2022-07,Gwent Police,Gwent Police,-2.971531,51.590883,On or near Eveswell Park Road,W01001612,Newport 011B,Unable to prosecute suspect
39f141b858eafe2487031fc820282340bdb3d5983be5086eea1ff8068949627d,2022-07,Gwent Police,Gwent Police,-3.054861,51.642351,On or near Tramway Close,W01001499,Torfaen 011C,Unable to prosecute suspect
55f2cac5dd907a146b9b227becb6e8648aedbd0876c72e98f7a6bf16958792cb,2022-07,Gwent Police,Gwent Police,-2.958626,51.584713,On or near LIME CRESCENT,W01001607,Newport 015A,Unable to prosecute suspect
d1ef8c155b19e8d66127e9fb6e07e74c493aba082ffc48b05fd458f4303089cf,2022-07,Gwent Police,Gwent Police,-3.133303,51.731437,On or near PARK PLACE,W01001435,Blaenau Gwent 008A,Unable to prosecute suspect
e344802b89e146cd2e161082942fd60d118276ecfd2ffdaed8889bdd8e55b4b0,2022-07,Gwent Police,Gwent Police,-3.202919,51.648274,On or near PARC BRYN,W01001404,Caerphilly 011D,Unable to prosecute suspect
42e3ef0168d8da4f25023c5002d12ef88f3912bea121fd635b827c73ac350c62,2022-07,Gwent Police,Gwent Police,-3.058523,51.724429,On or near STATION STREET,W01001486,Torfaen 002E,Unable to prosecute suspect
dd092dc79b6c63d845525645c7efb7c686e7f9bdc1d35299b71b01dea91deeab,2022-07,Gwent Police,Gwent Police,-3.091904,51.610578,On or near ASTER CLOSE,W01001410,Caerphilly 016D,Unable to prosecute suspect
ff1db153a0e85322fd8124e536f7fe040c2f43a603215fbfd8ffa366c6c83ed8,2022-07,Gwent Police,Gwent Police,-2.979484,51.592840,On or near FAIROAK AVENUE,W01001691,Newport 011D,Unable to prosecute suspect
8a7c54010bc4860bfe0d7dd2cd1394bf4be48b572cfad00d3ba05bffa93c8c5b,2022-07,Gwent Police,Gwent Police,-2.741260,51.587313,On or near DEEPWEIR GARDENS,W01001589,Monmouthshire 010E,Unable to prosecute suspect
1b9f74baa59f7583b227e389ab406c99ae01a4e490158317937a221ec0f99b9e,2022-07,Gwent Police,Gwent Police,-2.975382,51.582642,On or near Sports/Recreation Area,W01001644,Newport 013C,Unable to prosecute suspect
76c102853e18060c9cc8386643c7d9b8594f9fec97a08bcc2a63357d48555d92,2022-07,Gwent Police,Gwent Police,-3.283575,51.649946,On or near Police Station,W01001378,Caerphilly 013B,Unable to prosecute suspect
7e41d34193e26f58235593073edc16b2d1c5ec653ed3c1b1b0c20d39f735d30f,2022-07,Gwent Police,Gwent Police,-3.180814,51.455947,On or near CLAYMORE PLACE,W01001947,Cardiff 048E,Unable to prosecute suspect
c7f7d39400c44f75df71df2f2ee575deabf21dfb8875a73243fc5a3345d25082,2022-07,Gwent Police,Gwent Police,-3.197188,51.794859,On or near HEOL GWYN LLIW,W01001440,Blaenau Gwent 001A,Unable to prosecute suspect
c4a16f9efd5d4b6e2444cb53a64e22d1771f78866dae250d5083c31bb22779e4,2022-07,Gwent Police,Gwent Police,-2.995833,51.587892,On or near SKINNER LANE,W01001687,Newport 014D,Unable to prosecute suspect
5392d47f237c07622987a37f19171d69f7156fca94a368829bad5b3f954ce49e,2022-07,Gwent Police,Gwent Police,-3.160621,51.661081,On or near KING CHARLES ROAD,W01001380,Caerphilly 010A,Unable to prosecute suspect
